z,U_0,U_1,U_2
3.632645e-18,9.277357e-18,6.342737e-17,9.637295e-20
0.7040816,0.1131012,1.284172,0.004065497
1.408163,0.07509199,1.528996,0.01643129
2.112245,0.04773962,1.743248,0.0459921
2.816327,0.07065803,1.987861,0.08449476
3.520408,0.1439812,2.287704,0.1042537
4.22449,0.2327197,2.603964,0.07897294
4.928571,0.2875124,2.912375,-0.003388279
5.632653,0.2787089,3.247651,-0.1118918
6.336735,0.2133353,3.727569,-0.2118461
7.040816,0.1173128,4.222724,-0.2510752
7.744898,0.04073029,4.589654,-0.2296947
8.44898,-0.002049466,4.81446,-0.1889783
9.153061,-0.0242038,4.961346,-0.1497298
9.857143,-0.03542716,5.068362,-0.1160309
10.56122,-0.04057391,5.152355,-0.08789557
11.26531,-0.04217592,5.221564,-0.06454451
11.96939,-0.04176642,5.280217,-0.0451259
12.67347,-0.04024336,5.331145,-0.02899898
13.37755,-0.0380801,5.376394,-0.01554767
14.08163,-0.03566183,5.416473,-0.004500131
14.78571,-0.03312202,5.452179,0.004481375
15.4898,-0.03054881,5.485954,0.01215866
16.19388,-0.02798656,5.517348,0.01833355
16.89796,-0.02574489,5.54635,0.02345637
17.60204,-0.02349328,5.573431,0.02748691
18.30612,-0.02153962,5.599277,0.03102439
19.0102,-0.01976756,5.623269,0.03380695
19.71429,-0.01800958,5.646051,0.03590229
20.41837,-0.01649411,5.66783,0.03780724
21.12245,-0.01504672,5.688516,0.03931704
21.82653,-0.01398199,5.705402,0.04045588
22.53061,-0.01281933,5.723541,0.04124556
23.23469,-0.0115624,5.743491,0.04212386
23.93878,-0.01073822,5.76106,0.04339336
24.64286,-0.01004904,5.776404,0.04436216
25.34694,-0.00909346,5.791509,0.04472776
26.05102,-0.008162551,5.806225,0.04508767
26.7551,-0.007603519,5.81903,0.04582269
27.45918,-0.006826929,5.831725,0.0460486
28.16327,-0.006114075,5.843945,0.04633326
28.86735,-0.005693955,5.854365,0.04690986
29.57143,-0.005112582,5.864673,0.04707602
30.27551,-0.004567532,5.874642,0.0472702
30.97959,-0.004270257,5.882808,0.04755541
31.68367,-0.003867753,5.890811,0.04757629
32.38776,-0.003447816,5.89869,0.04752908
33.09184,-0.00327598,5.904788,0.04742586
33.79592,-0.0030532,5.910558,0.04719435
34.5,-0.002801509,5.916217,0.04691094
