z,U_0,U_1,U_2
1.817133e-18,1.842461e-17,-3.400944e-17,-4.380309e-20
0.7040816,0.5404678,-0.3325885,-0.2706945
1.408163,0.5191248,0.1717889,-0.3876745
2.112245,0.4754746,0.5497063,-0.2853284
2.816327,0.4302949,0.8768843,0.01221819
3.520408,0.3909537,1.287476,0.4560241
4.22449,0.3573507,1.882332,0.8581086
4.928571,0.3253418,2.464742,1.063767
5.632653,0.2953679,2.94152,1.168272
6.336735,0.26399,3.386571,1.194545
7.040816,0.2348294,3.751951,1.159151
7.744898,0.2069993,4.053391,1.088174
8.44898,0.1811835,4.299226,0.9994708
9.153061,0.1576082,4.499247,0.9061712
9.857143,0.1364991,4.6631,0.815563
10.56122,0.1178817,4.798413,0.7316108
11.26531,0.1016716,4.911512,0.6559556
11.96939,0.08766975,5.007637,0.5885919
12.67347,0.07566506,5.090407,0.5290576
13.37755,0.06535022,5.162816,0.4765867
14.08163,0.05655958,5.226363,0.4308297
14.78571,0.04939862,5.280189,0.3926024
15.4898,0.04242815,5.334468,0.3551134
16.19388,0.03697314,5.381295,0.3246254
16.89796,0.03251207,5.42427,0.297611
17.60204,0.02843636,5.46392,0.2737111
18.30612,0.0248506,5.500612,0.2522774
19.0102,0.02184089,5.534298,0.2338576
19.71429,0.01929032,5.566004,0.2173839
20.41837,0.01717933,5.595767,0.2025515
21.12245,0.01516683,5.623492,0.1892611
21.82653,0.01345199,5.64883,0.1777285
22.53061,0.01212293,5.673634,0.1672924
23.23469,0.01067576,5.696449,0.1579781
23.93878,0.009412034,5.718952,0.1489223
24.64286,0.00848939,5.738653,0.1421791
25.34694,0.007484971,5.757823,0.1355237
26.05102,0.006740618,5.776437,0.1292157
26.7551,0.006056466,5.792485,0.12436
27.45918,0.005342293,5.808288,0.1195471
28.16327,0.004833678,5.823438,0.1150626
28.86735,0.004339199,5.836204,0.1116521
29.57143,0.003828476,5.848797,0.1082693
30.27551,0.00345386,5.860795,0.1050974
30.97959,0.003109755,5.870572,0.1027858
31.68367,0.002746179,5.880071,0.1005118
32.38776,0.002452967,5.889178,0.09829933
33.09184,0.002229661,5.896216,0.09683643
33.79592,0.001981122,5.902712,0.09543974
34.5,0.001756816,5.909133,0.09405052
