z,p,k,epsilon
0,2.900688,0.8296247,6.531853
0.7040816,2.533592,0.9112297,0.288547
1.408163,2.549538,1.228036,0.3402289
2.112245,3.042653,1.502495,0.4103914
2.816327,3.664192,1.714613,0.4632172
3.520408,3.942292,1.793728,0.4557287
4.22449,3.413188,1.597697,0.321109
4.928571,2.787663,1.314026,0.1868856
5.632653,2.333045,1.124096,0.1198644
6.336735,1.815426,0.9702117,0.0798104
7.040816,1.394603,0.8568986,0.05684653
7.744898,1.041304,0.768147,0.04232916
8.44898,0.7545498,0.6986656,0.03272225
9.153061,0.5299399,0.6445548,0.02616866
9.857143,0.3568757,0.6023583,0.02155583
10.56122,0.2251461,0.5694358,0.01822789
11.26531,0.1256134,0.5433061,0.01574007
11.96939,0.050292,0.522332,0.01382758
12.67347,-0.006496436,0.5053004,0.01232335
13.37755,-0.04919879,0.4912273,0.01110896
14.08163,-0.08034431,0.4797357,0.01013172
14.78571,-0.1009158,0.4708758,0.009388171
15.4898,-0.1215969,0.4615275,0.008612938
16.19388,-0.1338266,0.4544159,0.008024465
16.89796,-0.1397674,0.448074,0.007509275
17.60204,-0.146164,0.4425901,0.007062717
18.30612,-0.1492044,0.4376065,0.006665777
19.0102,-0.1504426,0.4331911,0.006315468
19.71429,-0.1505215,0.4291868,0.006002283
20.41837,-0.1480708,0.4254705,0.005718164
21.12245,-0.1469552,0.4220751,0.005463318
21.82653,-0.1446406,0.4194244,0.005268063
22.53061,-0.1394994,0.4160624,0.005024576
23.23469,-0.1330157,0.413187,0.004823166
23.93878,-0.1293161,0.4104705,0.004639198
24.64286,-0.1250963,0.4079937,0.004473045
25.34694,-0.1187179,0.4056282,0.004318653
26.05102,-0.1147049,0.4033762,0.004178904
26.7551,-0.109774,0.4012348,0.004047725
27.45918,-0.1035386,0.3991859,0.003924748
28.16327,-0.09925476,0.397258,0.003814721
28.86735,-0.09415663,0.3954233,0.003711145
29.57143,-0.08811873,0.3936807,0.003614468
30.27551,-0.08355423,0.3920612,0.00352862
30.97959,-0.07852821,0.3905293,0.003447991
31.68367,-0.07271769,0.3891111,0.003374482
32.38776,-0.0679526,0.3878121,0.003309318
33.09184,-0.06309853,0.3865934,0.003248514
33.79592,-0.05735744,0.3855335,0.003196328
34.5,-0.05212326,0.3845757,0.003149874
