z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.2979084,-0.5756248,0.1251278
1.408163,-0.2935525,-0.5978647,0.2483512
2.112245,-0.2899852,-0.5411918,0.3596123
2.816327,-0.2784689,-0.4780226,0.4678485
3.520408,-0.2521425,-0.4232559,0.5582032
4.22449,-0.2060361,-0.3873508,0.5810865
4.928571,-0.1574422,-0.2780706,0.4878333
5.632653,-0.1305844,-0.01127349,0.3401249
6.336735,-0.1232684,0.5820683,0.1605694
7.040816,-0.1223474,1.576906,0.01504825
7.744898,-0.1145959,2.882011,-0.03605005
8.44898,-0.1026572,3.974063,-0.009392225
9.153061,-0.08735672,4.553677,0.01190112
9.857143,-0.07271971,4.845641,0.01835053
10.56122,-0.06030722,5.021151,0.02075319
11.26531,-0.05013423,5.142824,0.02300847
11.96939,-0.04187647,5.234284,0.02576199
12.67347,-0.03522732,5.306304,0.02886803
13.37755,-0.02984724,5.365147,0.03207636
14.08163,-0.02552848,5.414021,0.03512352
14.78571,-0.0221629,5.454006,0.03784295
15.4898,-0.01898077,5.493257,0.04046768
16.19388,-0.01655958,5.52629,0.04259707
16.89796,-0.01458361,5.556317,0.04437938
17.60204,-0.01281553,5.583912,0.04589468
18.30612,-0.01131299,5.609405,0.04701604
19.0102,-0.009981605,5.633174,0.04784381
19.71429,-0.008911335,5.655584,0.04859173
20.41837,-0.008022749,5.676801,0.04914347
21.12245,-0.007185798,5.696773,0.04963251
21.82653,-0.006516076,5.715273,0.04987551
22.53061,-0.005990848,5.733179,0.05021273
23.23469,-0.005406464,5.75013,0.05023977
23.93878,-0.004949459,5.766952,0.05039582
24.64286,-0.004535011,5.781988,0.05046518
25.34694,-0.00410114,5.796632,0.05043946
26.05102,-0.003764556,5.810763,0.05062795
26.7551,-0.00345744,5.823281,0.05070445
27.45918,-0.003136297,5.835618,0.05073737
28.16327,-0.002893818,5.847384,0.05092705
28.86735,-0.002672281,5.857544,0.05100822
29.57143,-0.002440539,5.867577,0.05106755
30.27551,-0.00226509,5.877091,0.05125906
30.97959,-0.002111134,5.885084,0.05124169
31.68367,-0.001951291,5.892875,0.05116468
32.38776,-0.001827075,5.900349,0.05110219
33.09184,-0.001728994,5.906354,0.05082724
33.79592,-0.00162998,5.911925,0.0504938
34.5,-0.001535891,5.917444,0.05016383
