z,p,k,epsilon
3.633966e-18,-3.929944,0.5944264,3.961881
0.7040816,-4.006921,1.013218,0.5524724
1.408163,-4.104527,1.276558,0.6888988
2.112245,-4.163105,1.366863,0.8161998
2.816327,-4.227374,1.341334,0.9059563
3.520408,-4.28749,1.376212,1.044626
4.22449,-4.36876,1.511335,1.2974
4.928571,-4.42227,1.684883,1.613913
5.632653,-4.495896,1.711226,1.879205
6.336735,-4.538093,1.632544,1.523123
7.040816,-4.245176,1.37795,0.6144733
7.744898,-3.668809,1.161518,0.2342153
8.44898,-3.100403,0.9852722,0.1122085
9.153061,-2.637473,0.8465752,0.06376071
9.857143,-2.262128,0.7428622,0.04051472
10.56122,-1.96184,0.6658414,0.0283737
11.26531,-1.717472,0.6090504,0.02145961
11.96939,-1.515765,0.5668397,0.01718277
12.67347,-1.347495,0.5352212,0.01436316
13.37755,-1.20468,0.5111091,0.01238632
14.08163,-1.085069,0.4928094,0.0109573
14.78571,-0.9936425,0.479967,0.009979939
15.4898,-0.8919262,0.4667402,0.008983909
16.19388,-0.8130504,0.457185,0.008266122
16.89796,-0.7452026,0.4494056,0.007680206
17.60204,-0.6846483,0.4428927,0.007187305
18.30612,-0.628995,0.4371401,0.006753334
19.0102,-0.5816508,0.4321585,0.006376544
19.71429,-0.5379767,0.4276854,0.006039783
20.41837,-0.4989131,0.4237131,0.005743903
21.12245,-0.463435,0.4201337,0.005480824
21.82653,-0.4342853,0.4171289,0.005262454
22.53061,-0.3988798,0.4136874,0.005019885
23.23469,-0.3710227,0.4108753,0.004821912
23.93878,-0.3443239,0.4081332,0.00463514
24.64286,-0.3220681,0.4056495,0.004470074
25.34694,-0.2995739,0.4032749,0.004314386
26.05102,-0.2787478,0.4009583,0.004169585
26.7551,-0.2606022,0.3988583,0.004040718
27.45918,-0.2422676,0.3968273,0.003917492
28.16327,-0.2252988,0.3948706,0.003804172
28.86735,-0.2100365,0.3930975,0.003703221
29.57143,-0.1946685,0.391387,0.003606771
30.27551,-0.1803022,0.3897598,0.00351855
30.97959,-0.1673243,0.3883019,0.003440625
31.68367,-0.1542935,0.386924,0.00336759
32.38776,-0.1418314,0.385625,0.003300534
33.09184,-0.130419,0.3844858,0.003242464
33.79592,-0.1186232,0.3834696,0.003190899
34.5,-0.1069202,0.3825093,0.003142722
