z,p,k,epsilon
0,3.522173,0.3027273,1.439718
0.7040816,3.509388,0.5812576,0.1621003
1.408163,3.550178,0.6616646,0.1344167
2.112245,3.702663,0.7023791,0.113392
2.816327,3.867436,0.7523367,0.1022497
3.520408,3.930766,0.7973552,0.09393731
4.22449,3.799632,0.8282398,0.08584192
4.928571,3.362269,0.8190152,0.07316662
5.632653,2.736806,0.7667651,0.05695702
6.336735,2.13208,0.7048391,0.04367085
7.040816,1.560887,0.6480763,0.03393228
7.744898,1.164589,0.6025852,0.02717865
8.44898,0.848762,0.5670199,0.0224198
9.153061,0.614428,0.5394278,0.01897702
9.857143,0.4408886,0.5180462,0.01642612
10.56122,0.3119322,0.501185,0.01447099
11.26531,0.2153523,0.4876599,0.01293112
11.96939,0.1424806,0.4766112,0.01169153
12.67347,0.08660928,0.4674689,0.01067384
13.37755,0.04320247,0.4597549,0.009819902
14.08163,0.009155287,0.4532685,0.009104894
14.78571,-0.01534503,0.4480158,0.008531535
15.4898,-0.03581403,0.4426738,0.007952894
16.19388,-0.05118778,0.4382454,0.00748058
16.89796,-0.06448974,0.4343333,0.00706566
17.60204,-0.07350202,0.4306861,0.006690813
18.30612,-0.0810033,0.4273473,0.006354529
19.0102,-0.08540242,0.4242967,0.006053992
19.71429,-0.08873192,0.4214185,0.005780482
20.41837,-0.09170095,0.4187273,0.005530283
21.12245,-0.09288283,0.4161575,0.005300537
21.82653,-0.09318932,0.4141434,0.005125203
22.53061,-0.09262337,0.4115874,0.004913144
23.23469,-0.09343812,0.4091458,0.004716331
23.93878,-0.09143663,0.4069425,0.004547494
24.64286,-0.08754271,0.4048878,0.004395272
25.34694,-0.08644321,0.4028879,0.004251204
26.05102,-0.08408687,0.4009271,0.004117315
26.7551,-0.07996439,0.3990875,0.003995692
27.45918,-0.07812256,0.3972904,0.003879366
28.16327,-0.07495144,0.3955545,0.003772603
28.86735,-0.07071457,0.3939393,0.003675847
29.57143,-0.06822895,0.3923687,0.003583471
30.27551,-0.06478766,0.3908772,0.003499337
30.97959,-0.06052439,0.3895111,0.003423831
31.68367,-0.05748762,0.3882093,0.003353139
32.38776,-0.05406015,0.3869889,0.003288673
33.09184,-0.04977271,0.3858976,0.00323193
33.79592,-0.04614997,0.3849152,0.003181645
34.5,-0.04253812,0.3839944,0.003135079
