z,p,k,epsilon
0,-3.341249,0.07378021,0.1733106
0.7040816,-3.314218,0.2325906,0.04965079
1.408163,-3.333233,0.3103178,0.04890158
2.112245,-3.368637,0.3764177,0.05059943
2.816327,-3.419178,0.4447961,0.05650778
3.520408,-3.490783,0.5114723,0.065533
4.22449,-3.574908,0.5810055,0.08025074
4.928571,-3.629715,0.6947759,0.1212545
5.632653,-3.589072,0.9619882,0.2864286
6.336735,-3.44513,1.458959,0.8437013
7.040816,-3.147793,1.432305,1.051707
7.744898,-2.884245,0.8802204,0.3199877
8.44898,-2.673445,0.7539385,0.1111045
9.153061,-2.473626,0.7234412,0.06548543
9.857143,-2.280314,0.6906281,0.0458732
10.56122,-2.096902,0.6524347,0.0341466
11.26531,-1.926186,0.6138545,0.02631047
11.96939,-1.769149,0.578215,0.02083921
12.67347,-1.62575,0.5470372,0.01695363
13.37755,-1.494394,0.5205174,0.0141436
14.08163,-1.377284,0.4988803,0.01211269
14.78571,-1.274085,0.4814776,0.01062802
15.4898,-1.174156,0.4669474,0.009472095
16.19388,-1.083909,0.4548894,0.00854427
16.89796,-1.002587,0.4452205,0.007820199
17.60204,-0.9291599,0.4371965,0.007224758
18.30612,-0.8606869,0.4304456,0.006726705
19.0102,-0.7997363,0.4250129,0.006324735
19.71429,-0.7434679,0.4202774,0.005972735
20.41837,-0.6906941,0.4161425,0.005663842
21.12245,-0.6427486,0.4124636,0.005388838
21.82653,-0.599113,0.4092719,0.005150799
22.53061,-0.5584821,0.4064266,0.004941336
23.23469,-0.5210991,0.403733,0.004744756
23.93878,-0.483896,0.401058,0.004549778
24.64286,-0.4537868,0.3988647,0.004397598
25.34694,-0.4236953,0.396674,0.004245651
26.05102,-0.3942641,0.394549,0.004099518
26.7551,-0.3696152,0.3927112,0.00398037
27.45918,-0.3449664,0.3908735,0.003861223
28.16327,-0.3206854,0.3891024,0.003747835
28.86735,-0.2984727,0.3875715,0.003655161
29.57143,-0.2762601,0.3860406,0.003562487
30.27551,-0.2543068,0.3845566,0.003473408
30.97959,-0.2348109,0.3833341,0.003403569
31.68367,-0.215315,0.3821117,0.003333731
32.38776,-0.1960297,0.3808938,0.003264254
33.09184,-0.180057,0.3799959,0.003214731
33.79592,-0.1640485,0.3791075,0.003165709
34.5,-0.1481318,0.3782185,0.003116681
