z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.5082046,-0.6181337,0.001627509
1.408163,-0.3867365,-0.2113675,-0.06793606
2.112245,-0.1374588,0.311994,-0.2393008
2.816327,0.7544239,0.9419899,-0.6047625
3.520408,1.723998,1.454629,-0.9741048
4.22449,2.21088,1.899446,-1.202367
4.928571,2.478117,2.340175,-1.252699
5.632653,2.821567,2.883457,-1.217898
6.336735,3.094776,3.292442,-1.090779
7.040816,3.26159,3.531833,-0.9318345
7.744898,3.370936,3.666691,-0.7774978
8.44898,3.456456,3.746825,-0.6374909
9.153061,3.528682,3.79737,-0.5155222
9.857143,3.590131,3.831737,-0.4127045
10.56122,3.642202,3.857051,-0.3281149
11.26531,3.686509,3.877192,-0.2594182
11.96939,3.72468,3.894195,-0.2034382
12.67347,3.758121,3.909244,-0.1579549
13.37755,3.788057,3.923115,-0.1209331
14.08163,3.815072,3.936121,-0.09112876
14.78571,3.838763,3.947982,-0.0681703
15.4898,3.863483,3.960804,-0.04745759
16.19388,3.885198,3.973148,-0.03207673
16.89796,3.905524,3.985376,-0.0195638
17.60204,3.924986,3.997351,-0.009237148
18.30612,3.943597,4.009074,-0.0007789875
19.0102,3.961203,4.020741,0.005761896
19.71429,3.977898,4.032368,0.01136947
20.41837,3.993795,4.043806,0.01601232
21.12245,4.008974,4.054836,0.01998728
21.82653,4.023179,4.065353,0.02313727
22.53061,4.036991,4.076085,0.02585579
23.23469,4.050124,4.086097,0.0280643
23.93878,4.062867,4.095997,0.03023206
24.64286,4.074415,4.105364,0.03167771
25.34694,4.085753,4.114434,0.03305879
26.05102,4.096598,4.123325,0.03441501
26.7551,4.106272,4.131364,0.0354185
27.45918,4.115832,4.139268,0.03639017
28.16327,4.124887,4.146909,0.0373162
28.86735,4.132746,4.153601,0.0380778
29.57143,4.140515,4.160199,0.03883401
30.27551,4.147839,4.166516,0.03962777
30.97959,4.15404,4.171989,0.04010257
31.68367,4.160104,4.177332,0.04052118
32.38776,4.165905,4.182504,0.04088908
33.09184,4.17063,4.186914,0.04089756
33.79592,4.175059,4.191046,0.04088634
34.5,4.179438,4.195139,0.04087039
