z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.9393775,0.9076945,0.04113551
1.408163,1.407888,1.385895,0.1194225
2.112245,1.74346,1.72453,0.1979132
2.816327,2.004609,1.982297,0.2750776
3.520408,2.223422,2.200972,0.3402291
4.22449,2.416385,2.39785,0.3876658
4.928571,2.587444,2.572868,0.4167977
5.632653,2.737446,2.728856,0.4293709
6.336735,2.868925,2.867478,0.4301921
7.040816,2.984903,2.990688,0.4229712
7.744898,3.08782,3.100281,0.4101831
8.44898,3.179603,3.197822,0.3936835
9.153061,3.261912,3.284745,0.3747906
9.857143,3.335871,3.362225,0.354761
10.56122,3.402568,3.431408,0.3344629
11.26531,3.463,3.493428,0.31442
11.96939,3.518006,3.549287,0.2949737
12.67347,3.568272,3.599837,0.2764925
13.37755,3.614701,3.646056,0.2589489
14.08163,3.656925,3.687723,0.2428009
14.78571,3.695238,3.72527,0.2280261
15.4898,3.732504,3.761495,0.2136185
16.19388,3.766356,3.794175,0.2007119
16.89796,3.797897,3.824606,0.188926
17.60204,3.827477,3.852819,0.1778836
18.30612,3.855388,3.879567,0.1677889
19.0102,3.881022,3.904088,0.1587683
19.71429,3.905332,3.927062,0.1503262
20.41837,3.928264,3.948846,0.1426526
21.12245,3.949909,3.969281,0.1355474
21.82653,3.96743,3.985811,0.13
22.53061,3.9859,4.00303,0.1244332
23.23469,4.005445,4.021489,0.1186093
23.93878,4.024646,4.039608,0.1129302
24.64286,4.039771,4.053715,0.1088907
25.34694,4.054811,4.067873,0.1049117
26.05102,4.069461,4.081862,0.1012231
26.7551,4.081887,4.093422,0.09823237
27.45918,4.094336,4.105138,0.09529079
28.16327,4.106304,4.116503,0.09259583
28.86735,4.11628,4.125741,0.09047984
29.57143,4.126278,4.135099,0.08839495
30.27551,4.135953,4.144244,0.08646935
30.97959,4.143578,4.151245,0.08508003
31.68367,4.151218,4.158313,0.0837065
32.38776,4.158788,4.165427,0.08239469
33.09184,4.164265,4.170393,0.0815817
33.79592,4.169606,4.175227,0.08078243
34.5,4.174991,4.180232,0.08002282
