z,p,k,epsilon
0,-1.581761,0.7767401,5.918437
0.7040816,-1.574062,0.5688431,0.1980923
1.408163,-1.65798,0.7131722,0.14816
2.112245,-1.751898,0.8274201,0.1442504
2.816327,-1.89506,0.9169248,0.1446976
3.520408,-1.992044,0.9410621,0.1328834
4.22449,-2.033419,0.9122087,0.1106037
4.928571,-2.043485,0.8597947,0.08771694
5.632653,-2.009881,0.7959016,0.06729627
6.336735,-1.939115,0.7319888,0.05137917
7.040816,-1.845192,0.6734568,0.03956844
7.744898,-1.737913,0.6225456,0.03097303
8.44898,-1.624883,0.58008,0.0247914
9.153061,-1.511319,0.5456979,0.02034439
9.857143,-1.400862,0.5187401,0.01714382
10.56122,-1.295821,0.4978908,0.01479865
11.26531,-1.196954,0.4816985,0.01302873
11.96939,-1.104598,0.469077,0.01166115
12.67347,-1.019225,0.4591377,0.01057674
13.37755,-0.940225,0.4511301,0.009690934
14.08163,-0.8692376,0.4446679,0.008964412
14.78571,-0.8065754,0.4393592,0.00836062
15.4898,-0.7439389,0.4347203,0.007827709
16.19388,-0.6885659,0.4306144,0.007357122
16.89796,-0.6387034,0.4270502,0.006949185
17.60204,-0.5931899,0.4238053,0.006583947
18.30612,-0.5504573,0.4208364,0.006254534
19.0102,-0.5122893,0.4181447,0.00596482
19.71429,-0.4773371,0.4155849,0.005699022
20.41837,-0.4445672,0.4131714,0.005455427
21.12245,-0.4138429,0.4108654,0.005230971
21.82653,-0.3889465,0.4089682,0.005054043
22.53061,-0.3642493,0.4068904,0.004873336
23.23469,-0.3372563,0.4046787,0.004683443
23.93878,-0.3114022,0.4024992,0.004497497
24.64286,-0.2916945,0.4006715,0.004356221
25.34694,-0.2731261,0.3988122,0.004215005
26.05102,-0.2554239,0.3969844,0.00407857
26.7551,-0.2392753,0.3953344,0.003965242
27.45918,-0.224059,0.3936537,0.003851219
28.16327,-0.2094345,0.3920205,0.003742421
28.86735,-0.1957376,0.3905746,0.003652544
29.57143,-0.1828578,0.3891044,0.003562147
30.27551,-0.1704276,0.3876733,0.003475177
30.97959,-0.1596519,0.3864768,0.003406526
31.68367,-0.1492603,0.3852635,0.003337531
32.38776,-0.1392449,0.3840599,0.00326947
33.09184,-0.1301454,0.3831453,0.003219662
33.79592,-0.1211002,0.3822388,0.003170766
34.5,-0.1120468,0.3813273,0.003121772
