z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.756577,-0.5948619,0.07391662
1.408163,-0.6527643,-0.3065156,0.09460696
2.112245,-0.5146808,0.09597307,0.06554516
2.816327,-0.1360459,0.5786727,-0.07924539
3.520408,0.6697461,0.9448081,-0.4174025
4.22449,1.447009,1.275292,-0.7957595
4.928571,2.220089,1.81687,-1.054549
5.632653,2.870363,2.467029,-1.11824
6.336735,3.274177,2.991617,-1.034108
7.040816,3.473119,3.310201,-0.8832205
7.744898,3.573247,3.495449,-0.7229439
8.44898,3.633524,3.612565,-0.5775413
9.153061,3.676014,3.692819,-0.4549093
9.857143,3.709371,3.750588,-0.3543762
10.56122,3.737248,3.793861,-0.2733919
11.26531,3.761612,3.827609,-0.2087093
11.96939,3.783757,3.855073,-0.1570072
12.67347,3.804576,3.87804,-0.1157567
13.37755,3.824623,3.898221,-0.08275204
14.08163,3.843721,3.915872,-0.05694633
14.78571,3.862217,3.931741,-0.03660678
15.4898,3.880817,3.946711,-0.0204423
16.19388,3.898659,3.961886,-0.007350652
16.89796,3.916363,3.975546,0.002556127
17.60204,3.933315,3.989312,0.01090049
18.30612,3.950223,4.002304,0.01728132
19.0102,3.966349,4.014786,0.02205835
19.71429,3.981881,4.027377,0.02631349
20.41837,3.997064,4.039329,0.02949302
21.12245,4.01115,4.050727,0.03225521
21.82653,4.022827,4.060103,0.03404151
22.53061,4.037451,4.072223,0.03575999
23.23469,4.051442,4.083671,0.03715716
23.93878,4.064015,4.093839,0.0387347
24.64286,4.075414,4.103324,0.03972151
25.34694,4.086623,4.112673,0.04037327
26.05102,4.097431,4.121842,0.04103453
26.7551,4.107018,4.129934,0.0416998
27.45918,4.116544,4.138025,0.04210077
28.16327,4.125635,4.145846,0.04254545
28.86735,4.133433,4.152545,0.04304926
29.57143,4.141209,4.159247,0.04336258
30.27551,4.148598,4.165683,0.04374835
30.97959,4.154747,4.171116,0.04399935
31.68367,4.160811,4.176461,0.04409919
32.38776,4.166661,4.181657,0.04413821
33.09184,4.171301,4.185935,0.04399107
33.79592,4.175676,4.189939,0.04378738
34.5,4.18003,4.193883,0.04350293
