z,p,k,epsilon
0,-1.960056,0.03172171,0.04884528
0.7040816,-1.956264,0.1021793,0.01201454
1.408163,-1.949207,0.1541448,0.01612542
2.112245,-1.929055,0.196101,0.02110988
2.816327,-1.906727,0.230222,0.02709433
3.520408,-1.889103,0.2677953,0.04030968
4.22449,-1.846316,0.3489367,0.1271248
4.928571,-1.622011,0.6121924,0.5169071
5.632653,-1.511845,0.747451,0.2268407
6.336735,-1.437275,0.8493833,0.2095865
7.040816,-1.344948,0.8397988,0.1699668
7.744898,-1.267761,0.7774792,0.1229737
8.44898,-1.186825,0.7051752,0.08374478
9.153061,-1.109097,0.642509,0.05660072
9.857143,-1.035555,0.5928343,0.0392858
10.56122,-0.9666961,0.5541628,0.02836635
11.26531,-0.9026098,0.523968,0.02139515
11.96939,-0.8429427,0.5002018,0.01685713
12.67347,-0.7875178,0.4813411,0.01381076
13.37755,-0.7357214,0.4661925,0.01169498
14.08163,-0.6884193,0.454154,0.01020128
14.78571,-0.6476511,0.4450175,0.009168887
15.4898,-0.6009457,0.4363071,0.008246946
16.19388,-0.5613824,0.4298152,0.007593445
16.89796,-0.5250585,0.4243896,0.007057488
17.60204,-0.4901189,0.4198149,0.006612238
18.30612,-0.4574647,0.415904,0.006233832
19.0102,-0.4273998,0.4125623,0.005910833
19.71429,-0.3987091,0.4096444,0.005628743
20.41837,-0.3722554,0.4069975,0.005374866
21.12245,-0.3471514,0.4045953,0.00514688
21.82653,-0.3279916,0.4027524,0.004974748
22.53061,-0.302796,0.4005049,0.004769843
23.23469,-0.2809066,0.3984229,0.004585951
23.93878,-0.2593555,0.3964729,0.004418093
24.64286,-0.2412682,0.3947089,0.004273078
25.34694,-0.2239886,0.3930052,0.004136136
26.05102,-0.2069099,0.391368,0.004009746
26.7551,-0.1917238,0.3898171,0.00389502
27.45918,-0.1770119,0.3883113,0.003785527
28.16327,-0.1624263,0.3868737,0.003685518
28.86735,-0.1493267,0.3855255,0.003594897
29.57143,-0.1366598,0.3842236,0.003508593
30.27551,-0.1242127,0.3829967,0.003430207
30.97959,-0.1127757,0.3818664,0.003359896
31.68367,-0.1015396,0.3807989,0.003294285
32.38776,-0.09017861,0.3798053,0.003234572
33.09184,-0.07981402,0.378911,0.003182043
33.79592,-0.07016886,0.3781158,0.003135699
34.5,-0.06082401,0.3773747,0.003092858
