z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.07186781,-0.1739762,0.06346882
1.408163,0.01607648,-0.168181,0.06670752
2.112245,-0.01587728,-0.1928468,0.07752856
2.816327,0.006074153,-0.2232242,0.09372709
3.520408,0.1288865,-0.2558309,0.09488447
4.22449,0.47657,-0.2731338,0.01811693
4.928571,2.489722,-0.1146729,-0.1864392
5.632653,3.372477,-0.05862786,-0.1821729
6.336735,3.819184,-0.01000539,-0.1990901
7.040816,4.216837,0.02523348,-0.2013311
7.744898,4.525243,0.04446276,-0.1927574
8.44898,4.744694,0.05155299,-0.1786069
9.153061,4.897637,0.05153241,-0.1625991
9.857143,5.007499,0.04798124,-0.1465152
10.56122,5.091521,0.04315819,-0.1311164
11.26531,5.159612,0.03815789,-0.1167148
11.96939,5.217254,0.03339696,-0.1033881
12.67347,5.267838,0.02906677,-0.09115043
13.37755,5.313578,0.02518473,-0.0799068
14.08163,5.354913,0.02178506,-0.06977798
14.78571,5.390479,0.01902599,-0.06126106
15.4898,5.429194,0.016209,-0.05214941
16.19388,5.462698,0.01397914,-0.04477239
16.89796,5.494343,0.01202239,-0.03797792
17.60204,5.524108,0.01035738,-0.0319914
18.30612,5.552433,0.008932754,-0.02644298
19.0102,5.57898,0.007740329,-0.0216052
19.71429,5.604158,0.006702942,-0.01729819
20.41837,5.628182,0.005788184,-0.01326862
21.12245,5.650862,0.005015951,-0.009690439
21.82653,5.668737,0.004486622,-0.006961282
22.53061,5.690928,0.003874703,-0.00385748
23.23469,5.711473,0.003314914,-0.0008971268
23.93878,5.730512,0.002805799,0.001732476
24.64286,5.747642,0.002569481,0.00381754
25.34694,5.764078,0.002202976,0.005930661
26.05102,5.779412,0.001889475,0.007847676
26.7551,5.793649,0.001730608,0.009593903
27.45918,5.807359,0.001470095,0.0113333
28.16327,5.819931,0.001262361,0.01290089
28.86735,5.831485,0.001149537,0.01436111
29.57143,5.842542,0.0009621203,0.01581403
30.27551,5.852551,0.0008054502,0.0171419
30.97959,5.861604,0.0007199558,0.01838995
31.68367,5.870064,0.0005822811,0.01965668
32.38776,5.877694,0.0004503439,0.02087282
33.09184,5.88443,0.0003796237,0.0219614
33.79592,5.890366,0.0002761502,0.02299347
34.5,5.895814,0.0001633967,0.0239502
