z,p,k,epsilon
3.634247e-18,-1.590605,0.2696784,1.21051
0.7040816,-1.64865,0.8138529,0.2646064
1.408163,-1.667617,1.064913,0.3384468
2.112245,-1.66255,1.160036,0.3829836
2.816327,-1.634062,1.086802,0.3459471
3.520408,-1.592842,0.9486182,0.2605378
4.22449,-1.546811,0.8429247,0.1849046
4.928571,-1.510792,0.7694713,0.131097
5.632653,-1.44992,0.7122614,0.09367613
6.336735,-1.39608,0.6649295,0.0679854
7.040816,-1.337182,0.6237394,0.05012701
7.744898,-1.274495,0.5878406,0.0377382
8.44898,-1.209487,0.5569707,0.02914281
9.153061,-1.143467,0.5306246,0.02309211
9.857143,-1.077581,0.5086256,0.01884257
10.56122,-1.01276,0.490493,0.01582174
11.26531,-0.9497592,0.4756081,0.01361974
11.96939,-0.8890212,0.4634045,0.01196983
12.67347,-0.8309371,0.4534489,0.01070772
13.37755,-0.775154,0.4452062,0.009707306
14.08163,-0.7232151,0.4385257,0.008914642
14.78571,-0.6789722,0.4334996,0.008324047
15.4898,-0.6268268,0.4281351,0.00769803
16.19388,-0.583151,0.4240751,0.007223228
16.89796,-0.5428178,0.4205909,0.00681437
17.60204,-0.504699,0.417512,0.006455293
18.30612,-0.4689682,0.4147127,0.006133365
19.0102,-0.4360197,0.4121746,0.005846023
19.71429,-0.4051452,0.4098221,0.005585108
20.41837,-0.3763763,0.4076295,0.005348664
21.12245,-0.3490386,0.4055608,0.005134439
21.82653,-0.3257223,0.4037457,0.004952428
22.53061,-0.3026549,0.4017531,0.004761393
23.23469,-0.280535,0.3999079,0.00459244
23.93878,-0.2582094,0.3980439,0.004425148
24.64286,-0.2401658,0.3963531,0.00428366
25.34694,-0.2218622,0.3946763,0.004147449
26.05102,-0.2046277,0.3930545,0.004020188
26.7551,-0.1895246,0.3915263,0.003907281
27.45918,-0.1742616,0.3900121,0.003797561
28.16327,-0.1598103,0.3885615,0.003696141
28.86735,-0.146926,0.3872169,0.003606666
29.57143,-0.1340157,0.3858917,0.003519803
30.27551,-0.1217368,0.3846364,0.003439793
30.97959,-0.1105945,0.3835062,0.003370418
31.68367,-0.09936851,0.3824114,0.003304185
32.38776,-0.0882533,0.3813801,0.003242757
33.09184,-0.07840644,0.3804903,0.003191178
33.79592,-0.06890205,0.37967,0.003144278
34.5,-0.05963317,0.3788868,0.003099684
