z,p,k,epsilon
0,4.482232,0.4526471,2.632316
0.7040816,4.378733,0.9393364,0.2972473
1.408163,4.313464,1.102885,0.2687384
2.112245,4.529701,1.20011,0.2520967
2.816327,4.892025,1.328055,0.2540167
3.520408,5.244564,1.498143,0.2731579
4.22449,5.34868,1.687783,0.3028326
4.928571,4.94292,1.817236,0.3156152
5.632653,3.748729,1.810095,0.2894615
6.336735,2.067529,1.571154,0.2024535
7.040816,0.7820735,1.231568,0.1149136
7.744898,0.007234522,0.9628272,0.06489926
8.44898,-0.2121981,0.7719454,0.03928515
9.153061,-0.3264263,0.6568366,0.0269312
9.857143,-0.366161,0.5848056,0.02031288
10.56122,-0.3728864,0.5390607,0.01643522
11.26531,-0.3646986,0.5088919,0.01394108
11.96939,-0.3499309,0.4879477,0.0121948
12.67347,-0.3324366,0.4727868,0.01089867
13.37755,-0.313791,0.4613237,0.0098863
14.08163,-0.2958029,0.4525392,0.009084799
14.78571,-0.2804769,0.4462443,0.008492756
15.4898,-0.2610021,0.4395595,0.007850154
16.19388,-0.2445936,0.4346357,0.007363032
16.89796,-0.2295225,0.4304344,0.006943402
17.60204,-0.2157403,0.4267594,0.006576058
18.30612,-0.2022198,0.4234268,0.006244646
19.0102,-0.1899038,0.4204551,0.005949185
19.71429,-0.1781367,0.4177057,0.005679169
20.41837,-0.1668492,0.4151576,0.005436166
21.12245,-0.1561192,0.412777,0.00521597
21.82653,-0.1469283,0.4107402,0.005031189
22.53061,-0.1367724,0.4084162,0.004828371
23.23469,-0.1290233,0.406365,0.004655368
23.93878,-0.1191681,0.404291,0.004486722
24.64286,-0.1106338,0.4024217,0.004340178
25.34694,-0.1037273,0.4005851,0.004200616
26.05102,-0.09600733,0.3987977,0.004070823
26.7551,-0.0888344,0.3971207,0.003953663
27.45918,-0.08266113,0.3954716,0.00384103
28.16327,-0.07581618,0.3938864,0.003737544
28.86735,-0.06951913,0.3924105,0.003644351
29.57143,-0.06400184,0.3909682,0.003554937
30.27551,-0.05805871,0.3896009,0.0034733
30.97959,-0.05237671,0.3883522,0.003400658
31.68367,-0.04729329,0.3871555,0.003332274
32.38776,-0.04178929,0.3860328,0.003269659
33.09184,-0.03647193,0.3850375,0.003215219
33.79592,-0.03209962,0.3841331,0.003166617
34.5,-0.02772614,0.3832822,0.003121323
