z,p,k,epsilon
0,-4.696766,0.2296342,0.9512238
0.7040816,-4.661813,0.9138303,0.4162991
1.408163,-4.760283,1.269363,0.5657798
2.112245,-4.81151,1.529483,0.7707306
2.816327,-4.725161,1.65384,0.9807667
3.520408,-4.398347,1.512924,0.9617106
4.22449,-3.86899,1.169142,0.5669809
4.928571,-3.373215,1.027048,0.318128
5.632653,-2.997384,0.9518476,0.1946691
6.336735,-2.663684,0.8611042,0.117932
7.040816,-2.392171,0.7750002,0.07472177
7.744898,-2.149981,0.7007706,0.0498997
8.44898,-1.93382,0.6405634,0.03538385
9.153061,-1.740671,0.5929991,0.02657351
9.857143,-1.568302,0.5555233,0.02092013
10.56122,-1.414939,0.5261255,0.01714219
11.26531,-1.278861,0.5031534,0.01451873
11.96939,-1.158117,0.4852492,0.01263032
12.67347,-1.050952,0.4712364,0.01122033
13.37755,-0.9555121,0.4601605,0.01012905
14.08163,-0.8707995,0.4514126,0.00926901
14.78571,-0.7979876,0.4445907,0.008594833
15.4898,-0.7283495,0.4382244,0.007960174
16.19388,-0.6681575,0.4332619,0.007456755
16.89796,-0.6142969,0.4289527,0.007017465
17.60204,-0.5657406,0.4251632,0.006630646
18.30612,-0.5213122,0.4217648,0.006287151
19.0102,-0.4822051,0.4187192,0.005982242
19.71429,-0.4466197,0.4159496,0.005708828
20.41837,-0.4137852,0.413368,0.005459202
21.12245,-0.3832149,0.4109506,0.005232212
21.82653,-0.3559415,0.408714,0.005028649
22.53061,-0.3328861,0.406552,0.004840262
23.23469,-0.3099898,0.4044646,0.0046641
23.93878,-0.2869871,0.4023911,0.004491135
24.64286,-0.2682245,0.4005216,0.004346309
25.34694,-0.2499445,0.3986604,0.004204853
26.05102,-0.2324776,0.3968535,0.004070428
26.7551,-0.2175062,0.3951887,0.003955359
27.45918,-0.2027481,0.3935298,0.003841731
28.16327,-0.188574,0.3919304,0.003734692
28.86735,-0.1761536,0.3904835,0.003643911
29.57143,-0.1638821,0.3890436,0.003554091
30.27551,-0.15203,0.3876618,0.003469463
30.97959,-0.1412147,0.3864595,0.003399462
31.68367,-0.1305054,0.3852749,0.003330996
32.38776,-0.1198923,0.3841336,0.003265651
33.09184,-0.1097146,0.3832003,0.003214055
33.79592,-0.09970317,0.3823143,0.003165545
34.5,-0.08969532,0.3814375,0.003117586
