z,U_0,U_1,U_2
0,0,0,0
0.7040816,1.503829,-2.113422,0.2084072
1.408163,2.191211,-1.816608,0.3185959
2.112245,2.771896,-1.548458,0.3942212
2.816327,3.211366,-1.344138,0.4789189
3.520408,3.568642,-1.177512,0.5682328
4.22449,3.872912,-1.005463,0.6305112
4.928571,4.124957,-0.8388209,0.6436199
5.632653,4.33497,-0.6844885,0.6189113
6.336735,4.500177,-0.5600527,0.5780115
7.040816,4.634153,-0.4593029,0.5311982
7.744898,4.745783,-0.3780756,0.4841015
8.44898,4.841025,-0.3125445,0.4393236
9.153061,4.924017,-0.2594318,0.3977179
9.857143,4.997368,-0.2164748,0.360008
10.56122,5.06314,-0.1817159,0.3262236
11.26531,5.122776,-0.1534919,0.2960603
11.96939,5.177262,-0.1303486,0.2691509
12.67347,5.227516,-0.1113227,0.2453137
13.37755,5.274488,-0.09549724,0.2239996
14.08163,5.317783,-0.08247785,0.2053769
14.78571,5.357539,-0.07173389,0.1890876
15.4898,5.396752,-0.0622318,0.1739732
16.19388,5.432992,-0.05444728,0.1608681
16.89796,5.467224,-0.04778531,0.149342
17.60204,5.499708,-0.04210571,0.1387724
18.30612,5.530708,-0.03712481,0.1294543
19.0102,5.559574,-0.03297307,0.1214098
19.71429,5.587257,-0.0293883,0.1139192
20.41837,5.613616,-0.0261892,0.1072965
21.12245,5.638728,-0.02339902,0.1012448
21.82653,5.659219,-0.02130662,0.0966438
22.53061,5.683311,-0.01885174,0.09184357
23.23469,5.705908,-0.01677752,0.08730384
23.93878,5.727117,-0.01497793,0.08296095
24.64286,5.745451,-0.01365826,0.07985527
25.34694,5.763665,-0.01230612,0.07685215
26.05102,5.781415,-0.01093405,0.07414339
26.7551,5.796637,-0.009987479,0.07198593
27.45918,5.811853,-0.00899546,0.0699148
28.16327,5.826478,-0.008013587,0.06806839
28.86735,5.838756,-0.007326291,0.06664901
29.57143,5.85103,-0.006606493,0.06528683
30.27551,5.862882,-0.005876934,0.06407293
30.97959,5.872252,-0.00538398,0.06325546
31.68367,5.88162,-0.004874918,0.06246544
32.38776,5.890861,-0.00433294,0.06174978
33.09184,5.897533,-0.003984454,0.06136915
33.79592,5.904036,-0.003647507,0.06099536
34.5,5.910539,-0.003276694,0.06068099
