z,p,k,epsilon
0,4.829217,0.6021672,4.038922
0.7040816,4.542369,1.028025,0.3302814
1.408163,4.379909,1.200922,0.2960294
2.112245,4.580788,1.332799,0.2942118
2.816327,5.022295,1.496618,0.314388
3.520408,5.511316,1.68621,0.3475922
4.22449,5.81195,1.875536,0.3845349
4.928571,5.674462,2.044206,0.4189045
5.632653,4.76907,2.142954,0.4292108
6.336735,2.974247,2.019344,0.3532494
7.040816,1.199541,1.666284,0.2205675
7.744898,0.1261944,1.279543,0.1182588
8.44898,-0.4125903,0.9950473,0.06557566
9.153061,-0.516141,0.7984271,0.03935094
9.857143,-0.552016,0.6768137,0.02665647
10.56122,-0.5411953,0.6001808,0.0199718
11.26531,-0.5144498,0.5508275,0.01607989
11.96939,-0.4831687,0.5177038,0.01357482
12.67347,-0.4516811,0.4946178,0.01183865
13.37755,-0.4211922,0.4778171,0.01055471
14.08163,-0.3934976,0.4653804,0.00957915
14.78571,-0.3709138,0.4567417,0.008881114
15.4898,-0.343099,0.4478243,0.008142237
16.19388,-0.3203842,0.4414278,0.007594089
16.89796,-0.3000678,0.436115,0.007130233
17.60204,-0.2818132,0.4315759,0.006729665
18.30612,-0.2642086,0.4275355,0.006371842
19.0102,-0.2484895,0.4239958,0.006055781
19.71429,-0.2336437,0.4207627,0.005769125
20.41837,-0.2195914,0.4178384,0.005513009
21.12245,-0.2063712,0.4151425,0.005282288
21.82653,-0.1951257,0.4128615,0.005089494
22.53061,-0.1828267,0.4102889,0.004878863
23.23469,-0.1734088,0.4080372,0.004699664
23.93878,-0.1614126,0.4057683,0.004524958
24.64286,-0.1513221,0.4037489,0.004373896
25.34694,-0.1430214,0.4017721,0.004230277
26.05102,-0.1337684,0.3998597,0.004097019
26.7551,-0.1253071,0.3980791,0.00397701
27.45918,-0.1179294,0.3963317,0.003861705
28.16327,-0.1097712,0.3946596,0.003755889
28.86735,-0.1022779,0.3931103,0.00366076
29.57143,-0.09560777,0.391598,0.003569533
30.27551,-0.08839992,0.3901689,0.003486298
30.97959,-0.08148342,0.388868,0.003412311
31.68367,-0.07520265,0.3876225,0.003342685
32.38776,-0.06841256,0.3864562,0.00327895
33.09184,-0.06166199,0.3854251,0.003223583
33.79592,-0.05578422,0.384489,0.003174161
34.5,-0.0497582,0.3836092,0.003128107
