z,p,k,epsilon
0,-2.27573,0.2509088,1.086348
0.7040816,-2.31916,0.8781774,0.301765
1.408163,-2.343299,1.191269,0.4184095
2.112245,-2.332109,1.34813,0.5200806
2.816327,-2.278772,1.294526,0.520447
3.520408,-2.193351,1.11132,0.4090762
4.22449,-2.085075,0.9574388,0.2808502
4.928571,-1.988141,0.8663006,0.1921171
5.632653,-1.893734,0.8013309,0.1319869
6.336735,-1.802822,0.7465696,0.09241226
7.040816,-1.710645,0.6954332,0.06552256
7.744898,-1.617708,0.6487279,0.04746661
8.44898,-1.52448,0.6076515,0.03541394
9.153061,-1.432368,0.5726465,0.02732088
9.857143,-1.342323,0.5431965,0.02174286
10.56122,-1.255312,0.5187197,0.01782493
11.26531,-1.172061,0.4985728,0.01501801
11.96939,-1.09283,0.4821411,0.01297003
12.67347,-1.017819,0.4687864,0.01143923
13.37755,-0.947111,0.4579174,0.01026202
14.08163,-0.8813878,0.4491599,0.009345016
14.78571,-0.823853,0.4422449,0.008633287
15.4898,-0.7612616,0.4357641,0.007970925
16.19388,-0.7075333,0.4307225,0.007452028
16.89796,-0.6578774,0.426385,0.007004258
17.60204,-0.6120543,0.4225803,0.006611517
18.30612,-0.5690441,0.419199,0.006264981
19.0102,-0.5303773,0.4161774,0.005958187
19.71429,-0.4945154,0.4134582,0.005684585
20.41837,-0.4613171,0.4109321,0.005435317
21.12245,-0.4309073,0.4085755,0.005208914
21.82653,-0.4034956,0.4063986,0.005006092
22.53061,-0.3758412,0.4042695,0.004816095
23.23469,-0.3511284,0.4022462,0.004640937
23.93878,-0.3269126,0.4002622,0.004471594
24.64286,-0.3068914,0.398443,0.004327754
25.34694,-0.2869117,0.39664,0.004187396
26.05102,-0.2680367,0.3948821,0.004053912
26.7551,-0.2520204,0.3932662,0.003939825
27.45918,-0.2360057,0.3916607,0.003827247
28.16327,-0.2208444,0.3901036,0.00372105
28.86735,-0.2078771,0.3887011,0.003631154
29.57143,-0.1949444,0.3873086,0.003542271
30.27551,-0.1825457,0.3859649,0.003458395
30.97959,-0.1718469,0.3847998,0.003389131
31.68367,-0.1611864,0.3836559,0.003321462
32.38776,-0.1504872,0.3825494,0.003256794
33.09184,-0.1402246,0.3816448,0.003205764
33.79592,-0.1297615,0.380792,0.003157897
34.5,-0.1192368,0.3799466,0.003110543
