z,U_0,U_1,U_2
0,0,0,0
0.7040816,1.01196,0.1777044,-0.0942538
1.408163,1.485143,0.2007528,-0.1985578
2.112245,2.035822,0.2003543,-0.2990933
2.816327,2.639269,0.1748838,-0.3729699
3.520408,3.199204,0.1308988,-0.3960962
4.22449,3.642458,0.08127672,-0.3644785
4.928571,3.98709,0.05984896,-0.2970777
5.632653,4.254972,0.06360795,-0.2352831
6.336735,4.479812,0.07201153,-0.1860705
7.040816,4.648771,0.07539433,-0.1511291
7.744898,4.782712,0.0749633,-0.1250032
8.44898,4.891586,0.07186294,-0.1050076
9.153061,4.982391,0.06711902,-0.08923869
9.857143,5.059829,0.06149068,-0.07636191
10.56122,5.127006,0.05550098,-0.0655219
11.26531,5.186263,0.04955172,-0.05613097
11.96939,5.239342,0.04385135,-0.04782785
12.67347,5.287426,0.03853101,-0.04040223
13.37755,5.331742,0.03362519,-0.03366884
14.08163,5.371979,0.0292645,-0.02767166
14.78571,5.405916,0.02575738,-0.02270953
15.4898,5.444884,0.02192333,-0.01718363
16.19388,5.477813,0.01892655,-0.01276092
16.89796,5.508715,0.01630034,-0.008585945
17.60204,5.53785,0.01401657,-0.004951068
18.30612,5.56541,0.0120238,-0.001670729
19.0102,5.591427,0.01044864,0.001274226
19.71429,5.616227,0.009047622,0.003950897
20.41837,5.639796,0.0078609,0.006508974
21.12245,5.662118,0.006903557,0.008700148
21.82653,5.679879,0.006241811,0.01039432
22.53061,5.703122,0.005527306,0.01251571
23.23469,5.722894,0.004924181,0.01450129
23.93878,5.741332,0.004316195,0.01602972
24.64286,5.758693,0.004065257,0.01743095
25.34694,5.775045,0.003707561,0.01892291
26.05102,5.790137,0.003356763,0.02013142
26.7551,5.804646,0.003210851,0.02136836
27.45918,5.818347,0.003003436,0.02260162
28.16327,5.830782,0.002783105,0.02362254
28.86735,5.842703,0.002716788,0.0246413
29.57143,5.853882,0.002600162,0.02564985
30.27551,5.863862,0.002455381,0.02647049
30.97959,5.873406,0.002450752,0.02718052
31.68367,5.882191,0.002390306,0.02781703
32.38776,5.889927,0.002277206,0.02822506
33.09184,5.897221,0.002300063,0.02848901
33.79592,5.903515,0.002231206,0.02877521
34.5,5.908892,0.002095233,0.02904485
