z,p,k,epsilon
3.63269e-18,0.5832165,0.7666964,5.804204
0.7040816,0.6683845,0.9081592,0.3798061
1.408163,0.5562728,1.019566,0.2917386
2.112245,0.3897633,0.9708993,0.2084219
2.816327,0.2703108,0.8994107,0.1467946
3.520408,0.07400384,0.8465327,0.108311
4.22449,-0.1169092,0.7929534,0.08139187
4.928571,-0.2636702,0.7350592,0.0613855
5.632653,-0.3509493,0.6795826,0.04681515
6.336735,-0.4086747,0.632494,0.03667182
7.040816,-0.4375982,0.5940937,0.02955042
7.744898,-0.4475001,0.5629931,0.02441979
8.44898,-0.445396,0.5378626,0.02063517
9.153061,-0.4360422,0.5173741,0.0177667
9.857143,-0.4223262,0.5007845,0.01556173
10.56122,-0.4063772,0.4872535,0.01382992
11.26531,-0.3890487,0.4760467,0.01243664
11.96939,-0.3708974,0.4666815,0.01129696
12.67347,-0.3528042,0.4588146,0.01035114
13.37755,-0.335021,0.4520753,0.009549486
14.08163,-0.3184184,0.44636,0.008874235
14.78571,-0.3033691,0.4414649,0.00830166
15.4898,-0.2855373,0.4370455,0.007788804
16.19388,-0.2700588,0.4330089,0.007330132
16.89796,-0.2557243,0.4294855,0.006931163
17.60204,-0.2421017,0.4262139,0.006571096
18.30612,-0.2289339,0.4232333,0.006246137
19.0102,-0.2165843,0.4205274,0.005959586
19.71429,-0.2049916,0.4179352,0.005695654
20.41837,-0.1939156,0.4155072,0.005453979
21.12245,-0.1831921,0.4131861,0.005230985
21.82653,-0.1741592,0.4112858,0.005055163
22.53061,-0.1647877,0.409167,0.004872193
23.23469,-0.1543276,0.4068148,0.004671839
23.93878,-0.1458325,0.4048251,0.004501443
24.64286,-0.1377692,0.4030005,0.004360819
25.34694,-0.1296661,0.4011412,0.004220147
26.05102,-0.1219937,0.3993118,0.004084183
26.7551,-0.1147218,0.3976622,0.003971167
27.45918,-0.107508,0.3959845,0.003857479
28.16327,-0.1006396,0.3943525,0.003748937
28.86735,-0.09404035,0.392903,0.003659087
29.57143,-0.08749929,0.3914353,0.003568825
30.27551,-0.08120855,0.390005,0.003481927
30.97959,-0.07495725,0.3887999,0.003413128
31.68367,-0.06875851,0.3875844,0.003344104
32.38776,-0.06261538,0.3863804,0.003276016
33.09184,-0.05684588,0.3854508,0.003225966
33.79592,-0.05104928,0.3845349,0.003176919
34.5,-0.04526697,0.3836165,0.00312782
