z,U_0,U_1,U_2
1.817132e-18,3.656888e-17,-1.552849e-17,5.57137e-20
0.7040816,1.665711,-0.04178923,0.08032045
1.408163,1.944858,0.459104,0.1615285
2.112245,2.186504,0.8797369,0.3090738
2.816327,2.393448,1.263147,0.4932419
3.520408,2.570816,1.654497,0.6409662
4.22449,2.726649,2.012998,0.70191
4.928571,2.862429,2.301683,0.7047217
5.632653,2.981526,2.534222,0.6847
6.336735,3.085294,2.72568,0.6556117
7.040816,3.17676,2.887819,0.6209879
7.744898,3.257961,3.02694,0.5831354
8.44898,3.330528,3.147067,0.5438798
9.153061,3.395869,3.251157,0.5046422
9.857143,3.455085,3.341704,0.4663837
10.56122,3.508991,3.420668,0.4299031
11.26531,3.558265,3.489821,0.3957244
11.96939,3.603501,3.550828,0.3640422
12.67347,3.645167,3.604956,0.334913
13.37755,3.683783,3.653425,0.3082637
14.08163,3.719402,3.696739,0.2841867
14.78571,3.750879,3.733945,0.2634698
15.4898,3.783793,3.771869,0.2424733
16.19388,3.812818,3.804701,0.2249238
16.89796,3.839983,3.834972,0.2090351
17.60204,3.86564,3.863035,0.1946759
18.30612,3.88991,3.889087,0.1815534
19.0102,3.912541,3.913062,0.1700215
19.71429,3.933947,3.935624,0.1595995
20.41837,3.954162,3.956796,0.1501134
21.12245,3.973268,3.976558,0.1415105
21.82653,3.990933,3.994615,0.1339453
22.53061,4.00789,4.012014,0.1271541
23.23469,4.024005,4.028271,0.1209016
23.93878,4.039915,4.044522,0.1147274
24.64286,4.053769,4.058476,0.1101422
25.34694,4.067413,4.072101,0.1055895
26.05102,4.08049,4.085307,0.1013119
26.7551,4.091924,4.096678,0.09797785
27.45918,4.103258,4.107898,0.09466217
28.16327,4.113989,4.118635,0.09160918
28.86735,4.123174,4.127679,0.08927186
29.57143,4.132284,4.136617,0.08694718
30.27551,4.140875,4.145122,0.08479487
30.97959,4.147968,4.152043,0.08324052
31.68367,4.154916,4.158786,0.08170602
32.38776,4.161534,4.16525,0.08022816
33.09184,4.166686,4.170222,0.07928734
33.79592,4.171517,4.174832,0.07837979
34.5,4.176288,4.179388,0.0774799
