z,p,k,epsilon
0,-4.573869,0.2914877,1.359508
0.7040816,-4.591391,0.5631377,0.159084
1.408163,-4.659996,0.6527467,0.1558749
2.112245,-4.702812,0.6972386,0.1901107
2.816327,-4.697324,0.9127413,0.3611376
3.520408,-4.73892,1.342345,0.6022727
4.22449,-4.743506,1.659153,0.788252
4.928571,-4.560282,1.713754,0.8352096
5.632653,-4.312482,1.514305,0.6560431
6.336735,-3.992305,1.263866,0.4061762
7.040816,-3.669847,1.100306,0.246281
7.744898,-3.357285,0.9808732,0.1549053
8.44898,-3.061491,0.8728099,0.09834067
9.153061,-2.785803,0.7756579,0.06333308
9.857143,-2.530964,0.6936423,0.04211362
10.56122,-2.298041,0.6279767,0.0294125
11.26531,-2.087527,0.5770733,0.02173839
11.96939,-1.898238,0.5380701,0.01693494
12.67347,-1.728203,0.5084179,0.01382836
13.37755,-1.574776,0.4858939,0.01173501
14.08163,-1.439147,0.4690839,0.01028704
14.78571,-1.318114,0.4563973,0.009239723
15.4898,-1.206142,0.4465608,0.008434704
16.19388,-1.106762,0.4387205,0.007782692
16.89796,-1.016401,0.4324072,0.007249894
17.60204,-0.9355628,0.4272273,0.006801332
18.30612,-0.8604212,0.4227953,0.006410898
19.0102,-0.7943066,0.4191307,0.006082923
19.71429,-0.734117,0.4158668,0.00578891
20.41837,-0.6782464,0.4128818,0.005522627
21.12245,-0.6285616,0.4102416,0.00528831
21.82653,-0.5899301,0.4081448,0.005106503
22.53061,-0.5444381,0.4055764,0.004889958
23.23469,-0.5017372,0.4031284,0.004688866
23.93878,-0.4635526,0.4009267,0.004511533
24.64286,-0.4325945,0.3989532,0.004363383
25.34694,-0.4022146,0.3970087,0.004218628
26.05102,-0.3732414,0.3951282,0.00408074
26.7551,-0.3481477,0.3934059,0.003964004
27.45918,-0.3235744,0.3916959,0.003848452
28.16327,-0.2999234,0.3900477,0.003739151
28.86735,-0.2782008,0.388571,0.003647623
29.57143,-0.257055,0.3870997,0.00355666
30.27551,-0.2361726,0.3856856,0.003470486
30.97959,-0.2182497,0.3844717,0.003400283
31.68367,-0.2010503,0.3832705,0.003331166
32.38776,-0.1844411,0.3821076,0.003264701
33.09184,-0.1706942,0.3811758,0.003213257
33.79592,-0.1572199,0.3802865,0.003164454
34.5,-0.1441706,0.3793947,0.003115645
