z,U_0,U_1,U_2
1.817132e-18,-1.953084e-17,-2.893711e-17,6.41258e-20
0.7040816,-0.4788536,-0.6265121,-0.009250978
1.408163,-0.3414307,-0.2032974,-0.09362799
2.112245,-0.06976041,0.3475929,-0.2849312
2.816327,0.8351107,0.9987622,-0.6523935
3.520408,1.780321,1.529852,-1.021858
4.22449,2.308308,2.024731,-1.255387
4.928571,2.632811,2.513126,-1.30424
5.632653,2.905211,2.974814,-1.237773
6.336735,3.123447,3.324221,-1.10168
7.040816,3.268151,3.536732,-0.9415633
7.744898,3.373172,3.662749,-0.7862603
8.44898,3.458364,3.739966,-0.6450075
9.153061,3.530562,3.789693,-0.5220031
9.857143,3.591796,3.824054,-0.4184543
10.56122,3.643572,3.849662,-0.3333433
11.26531,3.687579,3.870207,-0.2642499
11.96939,3.72548,3.887659,-0.2079444
12.67347,3.758693,3.903169,-0.1621753
13.37755,3.788442,3.917501,-0.1248913
14.08163,3.815306,3.93095,-0.09484093
14.78571,3.838883,3.943206,-0.07166141
15.4898,3.863502,3.956445,-0.05070809
16.19388,3.885144,3.96915,-0.03511313
16.89796,3.905412,3.981712,-0.02240256
17.60204,3.92483,3.99399,-0.01188924
18.30612,3.943408,4.005988,-0.003251801
19.0102,3.960993,4.01789,0.003452531
19.71429,3.977676,4.029726,0.00920579
20.41837,3.993565,4.041347,0.01398384
21.12245,4.008743,4.052531,0.01808408
21.82653,4.022957,4.063179,0.02134362
22.53061,4.036784,4.07403,0.02415219
23.23469,4.049932,4.084145,0.02645185
23.93878,4.062689,4.094144,0.02870476
24.64286,4.07425,4.103578,0.03021655
25.34694,4.085602,4.112715,0.03166669
26.05102,4.096461,4.121668,0.03308138
26.7551,4.106153,4.129748,0.03413411
27.45918,4.115732,4.137692,0.03515663
28.16327,4.124805,4.145366,0.03612286
28.86735,4.132692,4.15207,0.03690843
29.57143,4.14049,4.158678,0.03768851
30.27551,4.147843,4.164995,0.03848872
30.97959,4.154072,4.170426,0.03898912
31.68367,4.160166,4.175723,0.03944191
32.38776,4.16599,4.180835,0.03984992
33.09184,4.170716,4.185128,0.03993725
33.79592,4.175149,4.18915,0.04001198
34.5,4.179527,4.193133,0.04008273
