z,U_0,U_1,U_2
3.634307e-18,7.927849e-17,1.366375e-16,-5.986664e-19
0.7040816,1.101567,3.95117,-0.4968317
1.408163,1.123599,3.969436,-0.6667901
2.112245,1.16054,3.998371,-0.5305472
2.816327,1.302718,3.69365,-0.07069888
3.520408,1.798415,3.122901,0.321963
4.22449,2.435053,3.418842,0.4852226
4.928571,2.883247,3.483038,0.5704863
5.632653,3.203232,3.477636,0.5535747
6.336735,3.410247,3.489193,0.4920439
7.040816,3.541671,3.517023,0.4160712
7.744898,3.623297,3.55633,0.343395
8.44898,3.673702,3.60104,0.282038
9.153061,3.706134,3.645791,0.2335421
9.857143,3.728938,3.687864,0.196546
10.56122,3.747147,3.726073,0.1687804
11.26531,3.763433,3.760367,0.1481323
11.96939,3.779401,3.791087,0.1325451
12.67347,3.795708,3.818729,0.1206153
13.37755,3.812723,3.843998,0.1112346
14.08163,3.830041,3.866774,0.1036986
14.78571,3.845929,3.885923,0.09806997
15.4898,3.865433,3.907901,0.09248174
16.19388,3.883493,3.926677,0.08806583
16.89796,3.901533,3.944282,0.08400521
17.60204,3.919156,3.961209,0.08061201
18.30612,3.936447,3.977255,0.07751324
19.0102,3.953352,3.992691,0.07487076
19.71429,3.969854,4.007491,0.07235234
20.41837,3.985914,4.021603,0.06983384
21.12245,4.001189,4.035067,0.06786675
21.82653,4.013493,4.045771,0.06626872
22.53061,4.029585,4.05982,0.06436572
23.23469,4.043751,4.07192,0.0623735
23.93878,4.05678,4.083182,0.06084323
24.64286,4.069227,4.094112,0.05984817
25.34694,4.081315,4.104427,0.05838935
26.05102,4.092267,4.113887,0.05741563
26.7551,4.102861,4.123124,0.05668745
27.45918,4.113108,4.131872,0.0556295
28.16327,4.122185,4.139717,0.05495523
28.86735,4.130909,4.147304,0.05443103
29.57143,4.139238,4.154413,0.05369832
30.27551,4.146488,4.160665,0.05326715
30.97959,4.153396,4.166667,0.05292216
31.68367,4.159797,4.17212,0.0523745
32.38776,4.165358,4.176908,0.05189668
33.09184,4.170578,4.18144,0.05149883
33.79592,4.175008,4.185206,0.0510634
34.5,4.178881,4.188533,0.05066653
