z,p,k,epsilon
0,-4.72398,0.2208668,0.8975762
0.7040816,-4.703117,0.4457868,0.1204054
1.408163,-4.771236,0.5367073,0.1111147
2.112245,-4.867683,0.5696539,0.1122603
2.816327,-4.978232,0.5967963,0.1273177
3.520408,-5.124673,0.7583799,0.2081409
4.22449,-5.247707,1.187035,0.4495099
4.928571,-5.091763,1.764472,0.9536855
5.632653,-4.743576,1.910373,1.131106
6.336735,-4.297129,1.488238,0.6575768
7.040816,-3.868751,1.148394,0.3041416
7.744898,-3.475797,0.9708582,0.1615794
8.44898,-3.122119,0.8412974,0.09310245
9.153061,-2.805207,0.7376762,0.05671493
9.857143,-2.521834,0.6571523,0.03680616
10.56122,-2.270087,0.5963116,0.02566321
11.26531,-2.047805,0.5509536,0.01918742
11.96939,-1.851331,0.5173069,0.01524296
12.67347,-1.677247,0.4924117,0.01272047
13.37755,-1.522097,0.4739112,0.01101549
14.08163,-1.383761,0.4602845,0.009819035
14.78571,-1.264734,0.4503702,0.008958554
15.4898,-1.152302,0.4417352,0.008200242
16.19388,-1.054622,0.4353583,0.007626
16.89796,-0.9670172,0.4300695,0.007140143
17.60204,-0.8879515,0.42565,0.006723651
18.30612,-0.815617,0.4218556,0.006360979
19.0102,-0.7523422,0.4185133,0.006041786
19.71429,-0.6942405,0.4155235,0.005757669
20.41837,-0.6406944,0.4127606,0.005499333
21.12245,-0.5906255,0.4102154,0.005265876
21.82653,-0.5465457,0.4078703,0.005057027
22.53061,-0.5102614,0.4056096,0.004864087
23.23469,-0.474123,0.4034474,0.00468435
23.93878,-0.437427,0.4012963,0.004507763
24.64286,-0.4083101,0.3993581,0.004360269
25.34694,-0.3796728,0.3974417,0.004216547
26.05102,-0.3519068,0.3955822,0.004079984
26.7551,-0.3284961,0.3938709,0.003963283
27.45918,-0.3053057,0.3921703,0.003848159
28.16327,-0.2826353,0.3905325,0.003739738
28.86735,-0.2627228,0.3890527,0.003647905
29.57143,-0.2429845,0.3875824,0.003557104
30.27551,-0.2231755,0.3861742,0.00347159
30.97959,-0.2068386,0.3849497,0.003400908
31.68367,-0.1910266,0.3837448,0.003331819
32.38776,-0.1754294,0.3825864,0.003265907
33.09184,-0.1627879,0.3816402,0.003213896
33.79592,-0.1503741,0.3807441,0.003165041
34.5,-0.1379192,0.379858,0.003116747
