z,p,k,epsilon
0,-1.663433,0.4895512,2.96144
0.7040816,-1.975359,1.057413,0.3327098
1.408163,-2.071187,1.172523,0.3597206
2.112245,-1.993895,1.046961,0.3640616
2.816327,-1.869367,0.8932892,0.2864173
3.520408,-1.79037,0.8807747,0.2369906
4.22449,-1.733967,0.9102164,0.2264852
4.928571,-1.681642,0.9210382,0.2121637
5.632653,-1.614904,0.9096578,0.1883419
6.336735,-1.544413,0.8813149,0.1584316
7.040816,-1.473153,0.8406329,0.1272253
7.744898,-1.402631,0.7916085,0.09818902
8.44898,-1.333188,0.7384655,0.07363768
9.153061,-1.264245,0.6858895,0.05439578
9.857143,-1.19624,0.6374395,0.04021081
10.56122,-1.1295,0.5950676,0.03017261
11.26531,-1.064519,0.5591866,0.02318887
11.96939,-1.002205,0.5293676,0.01834373
12.67347,-0.9431637,0.504872,0.01495456
13.37755,-0.8870954,0.4847551,0.01253789
14.08163,-0.8350918,0.4685811,0.01080858
14.78571,-0.7869455,0.4556836,0.009555873
15.4898,-0.7394759,0.4449669,0.008586963
16.19388,-0.6944266,0.4360996,0.007817839
16.89796,-0.6533251,0.4289821,0.007215696
17.60204,-0.6142635,0.4230623,0.006720828
18.30612,-0.5777747,0.4181243,0.006306954
19.0102,-0.5442827,0.41412,0.005967271
19.71429,-0.5125749,0.4106348,0.005668866
20.41837,-0.4832664,0.4075726,0.005404175
21.12245,-0.4552863,0.4048416,0.005166931
21.82653,-0.4332731,0.4027459,0.004984523
22.53061,-0.4107163,0.400603,0.004802125
23.23469,-0.3861999,0.3983551,0.004611509
23.93878,-0.3621247,0.3961467,0.004425067
24.64286,-0.344608,0.3943946,0.004286227
25.34694,-0.3264464,0.3926352,0.004147829
26.05102,-0.3093335,0.3909145,0.00401436
26.7551,-0.2974588,0.3893964,0.003904462
27.45918,-0.284868,0.3878649,0.003794131
28.16327,-0.2737876,0.3863803,0.003688976
28.86735,-0.2678312,0.3850766,0.003602441
29.57143,-0.2609542,0.3837624,0.00351561
30.27551,-0.2553446,0.3824852,0.003432125
30.97959,-0.2559283,0.381423,0.003366355
31.68367,-0.2552908,0.3803522,0.00330041
32.38776,-0.254859,0.3792933,0.003235391
33.09184,-0.2648257,0.3785207,0.003187812
33.79592,-0.2733487,0.3777517,0.003141214
34.5,-0.2809481,0.3769744,0.00309459
