z,p,k,epsilon
0,3.370871,0.4060205,2.236357
0.7040816,3.416636,0.8696727,0.3187505
1.408163,3.420675,0.9161566,0.2377458
2.112245,3.543509,0.8762422,0.1685968
2.816327,3.607444,0.873963,0.1317643
3.520408,3.391168,0.8839441,0.1099194
4.22449,2.808741,0.848622,0.08699757
4.928571,2.150443,0.7736597,0.06434298
5.632653,1.632938,0.6995588,0.04778128
6.336735,1.268724,0.639783,0.03655789
7.040816,0.9754747,0.5945555,0.02904817
7.744898,0.7455727,0.5604287,0.02386081
8.44898,0.5650311,0.534125,0.02012331
9.153061,0.4223311,0.5136094,0.01734751
9.857143,0.3094668,0.4973444,0.01522375
10.56122,0.2202553,0.4842623,0.01355971
11.26531,0.1505026,0.4736057,0.01222725
11.96939,0.09550592,0.464764,0.01113491
12.67347,0.05218775,0.4573332,0.01022475
13.37755,0.01788274,0.4509707,0.009450651
14.08163,-0.00911955,0.445576,0.008797996
14.78571,-0.02997013,0.4409693,0.008244744
15.4898,-0.04608742,0.4367534,0.007744961
16.19388,-0.05882069,0.4329259,0.007296555
16.89796,-0.06632813,0.4294905,0.006903181
17.60204,-0.07414558,0.4263818,0.006551181
18.30612,-0.07893668,0.4234604,0.006229604
19.0102,-0.08199975,0.4208035,0.005947084
19.71429,-0.08456866,0.4182842,0.005686903
20.41837,-0.08465956,0.4158735,0.005446766
21.12245,-0.08537153,0.4135938,0.005225912
21.82653,-0.08525401,0.4114398,0.005026692
22.53061,-0.08393298,0.4094366,0.004852974
23.23469,-0.08282118,0.4074158,0.004680595
23.93878,-0.08033976,0.4052907,0.004500373
24.64286,-0.07720503,0.403445,0.004360223
25.34694,-0.07485977,0.4016056,0.004220397
26.05102,-0.07202064,0.3997919,0.004085047
26.7551,-0.06871214,0.3981231,0.003971819
27.45918,-0.06574017,0.396456,0.003858629
28.16327,-0.06232302,0.3948289,0.003750365
28.86735,-0.05879645,0.393361,0.00366031
29.57143,-0.0554836,0.3918937,0.003570264
30.27551,-0.05189812,0.3904629,0.003483513
30.97959,-0.04802015,0.3892403,0.003414527
31.68367,-0.04439801,0.3880176,0.003345536
32.38776,-0.04073975,0.3867994,0.003276898
33.09184,-0.03669489,0.3858655,0.003227333
33.79592,-0.03305699,0.3849383,0.003178218
34.5,-0.02941909,0.384011,0.003129104
