z,p,k,epsilon
3.634307e-18,-2.264263,0.4337751,2.469401
0.7040816,-2.498592,0.9390755,0.2760758
1.408163,-2.575391,1.108867,0.3190496
2.112245,-2.509353,1.125354,0.3755036
2.816327,-2.358332,1.03628,0.3461689
3.520408,-2.276653,1.019846,0.3040797
4.22449,-2.225288,1.064988,0.3047787
4.928571,-2.142195,1.076006,0.2933207
5.632653,-2.073612,1.036883,0.2557529
6.336735,-1.969706,0.9711482,0.2044461
7.040816,-1.860789,0.8979354,0.1542754
7.744898,-1.752403,0.8257793,0.1123146
8.44898,-1.646404,0.7574239,0.08016689
9.153061,-1.543704,0.6953169,0.05693643
9.857143,-1.44462,0.6409921,0.04082469
10.56122,-1.34993,0.5951684,0.02999461
11.26531,-1.26004,0.5574024,0.02276707
11.96939,-1.175628,0.5266372,0.01788831
12.67347,-1.096927,0.5017832,0.01455092
13.37755,-1.023268,0.481688,0.01221259
14.08163,-0.9562108,0.4657887,0.01055965
14.78571,-0.8990267,0.4541233,0.009447923
15.4898,-0.8335485,0.4425731,0.008411992
16.19388,-0.7789477,0.4343828,0.007705045
16.89796,-0.7277547,0.4276967,0.007136493
17.60204,-0.6806771,0.4222538,0.006671216
18.30612,-0.6362353,0.4177542,0.00628156
19.0102,-0.5958996,0.4139655,0.005947963
19.71429,-0.5586377,0.4107035,0.005656959
20.41837,-0.52409,0.4078199,0.005398082
21.12245,-0.4922148,0.4052755,0.005168335
21.82653,-0.4677634,0.4033239,0.004993307
22.53061,-0.4357151,0.4008493,0.004773134
23.23469,-0.408732,0.3987341,0.004591213
23.93878,-0.3837991,0.3968416,0.004431536
24.64286,-0.3627081,0.3950241,0.004283261
25.34694,-0.3424879,0.393278,0.004144885
26.05102,-0.3239585,0.3916461,0.004020088
26.7551,-0.30884,0.3900599,0.003902725
27.45918,-0.2943451,0.3885281,0.003792199
28.16327,-0.2820559,0.3871004,0.00369362
28.86735,-0.2724868,0.3857188,0.003600645
29.57143,-0.2631308,0.3843972,0.003513545
30.27551,-0.2551318,0.3831835,0.00343648
30.97959,-0.2499482,0.3820175,0.003363989
31.68367,-0.2455484,0.3809356,0.00329779
32.38776,-0.2416854,0.3799598,0.003239354
33.09184,-0.2406291,0.3790267,0.003184755
33.79592,-0.2419268,0.3782245,0.003138015
34.5,-0.2418614,0.3775102,0.003096471
