z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.269063,2.676206,0.111062
1.408163,0.9463055,2.630754,0.1471577
2.112245,1.481299,2.604445,0.2589457
2.816327,1.925119,2.611588,0.4711916
3.520408,2.400409,2.601166,0.733027
4.22449,2.923168,2.531612,0.9105745
4.928571,3.389164,2.422504,0.9530248
5.632653,3.748781,2.31329,0.902773
6.336735,4.014269,2.225821,0.8181961
7.040816,4.211357,2.161879,0.7229707
7.744898,4.360231,2.118694,0.6295335
8.44898,4.474987,2.091813,0.544202
9.153061,4.566186,2.077035,0.4699174
9.857143,4.641085,2.07066,0.4069322
10.56122,4.704577,2.069933,0.3542838
11.26531,4.759672,2.072892,0.3106088
11.96939,4.808815,2.078148,0.2741709
12.67347,4.85341,2.084858,0.243647
13.37755,4.894764,2.092537,0.2177645
14.08163,4.932677,2.100588,0.1961151
14.78571,4.967288,2.108721,0.1780448
15.4898,5.001995,2.117434,0.1614753
16.19388,5.033538,2.126005,0.147863
16.89796,5.063079,2.134483,0.1362012
17.60204,5.091901,2.142832,0.1257423
18.30612,5.11924,2.151082,0.1165773
19.0102,5.14476,2.159013,0.1088242
19.71429,5.169448,2.166795,0.1017941
20.41837,5.192608,2.17431,0.09569214
21.12245,5.215025,2.181606,0.09009194
21.82653,5.235971,2.188544,0.08526886
22.53061,5.254902,2.194928,0.08137962
23.23469,5.274029,2.201385,0.07756707
23.93878,5.293704,2.208082,0.07366675
24.64286,5.309983,2.213723,0.07113605
25.34694,5.326423,2.21938,0.06851633
26.05102,5.342348,2.224888,0.06606749
26.7551,5.356062,2.229683,0.06432134
27.45918,5.369851,2.23449,0.0625359
28.16327,5.383014,2.239097,0.06091491
28.86735,5.394114,2.242996,0.05979374
29.57143,5.405261,2.246903,0.05865056
30.27551,5.415963,2.250662,0.05759846
30.97959,5.424431,2.253632,0.05698326
31.68367,5.432951,2.256612,0.05634762
32.38776,5.441421,2.259573,0.05571477
33.09184,5.44733,2.261628,0.05546042
33.79592,5.453239,2.26367,0.05519167
34.5,5.459148,2.265713,0.05492292
