z,p,k,epsilon
0,-4.453299,0.2052668,0.8065938
0.7040816,-4.520147,0.3599436,0.1665781
1.408163,-4.565162,0.4201228,0.1098981
2.112245,-4.590735,0.5196463,0.1391263
2.816327,-4.61774,0.6994035,0.236034
3.520408,-4.512428,1.414801,0.9959981
4.22449,-4.283353,2.036394,1.801192
4.928571,-4.089237,1.539737,0.7320105
5.632653,-3.862649,1.250372,0.3244015
6.336735,-3.526424,1.061856,0.1738257
7.040816,-3.168643,0.9120174,0.1015944
7.744898,-2.823879,0.7933924,0.06345502
8.44898,-2.507854,0.7015253,0.04228749
9.153061,-2.224831,0.6310459,0.02992996
9.857143,-1.976557,0.5781175,0.0225178
10.56122,-1.760696,0.538815,0.01788882
11.26531,-1.573355,0.5097062,0.01485495
11.96939,-1.410267,0.4879971,0.01275542
12.67347,-1.268301,0.4717447,0.01124091
13.37755,-1.143129,0.4593067,0.01009259
14.08163,-1.03535,0.4498386,0.00920832
14.78571,-0.9500812,0.4430697,0.008562725
15.4898,-0.8534892,0.4361511,0.007888765
16.19388,-0.7783154,0.4311057,0.007383014
16.89796,-0.7127243,0.426897,0.006951332
17.60204,-0.6530714,0.4232278,0.006573208
18.30612,-0.5997683,0.419959,0.006236501
19.0102,-0.5527493,0.4170393,0.005937044
19.71429,-0.5102896,0.4143583,0.005665813
20.41837,-0.4723394,0.411884,0.005420927
21.12245,-0.4373806,0.4095724,0.005199575
21.82653,-0.4088097,0.4075615,0.005011967
22.53061,-0.3787594,0.4053689,0.004815374
23.23469,-0.3517662,0.403359,0.004641813
23.93878,-0.3255114,0.4013206,0.004469827
24.64286,-0.3044957,0.3995011,0.004324783
25.34694,-0.2833791,0.3977043,0.004185284
26.05102,-0.2645956,0.3959622,0.004054858
26.7551,-0.2479451,0.394333,0.003939257
27.45918,-0.2312507,0.3927241,0.003827047
28.16327,-0.2162863,0.3911764,0.003723164
28.86735,-0.2024604,0.3897487,0.003631575
29.57143,-0.1886118,0.3883465,0.003542777
30.27551,-0.17588,0.3870107,0.003460815
30.97959,-0.1638625,0.3858118,0.003389761
31.68367,-0.1518762,0.3846553,0.003322035
32.38776,-0.140604,0.3835588,0.00325908
33.09184,-0.1294693,0.3826143,0.003206185
33.79592,-0.1181934,0.3817484,0.003158197
34.5,-0.1072546,0.3809176,0.00311249
