z,p,k,epsilon
0,-2.439145,0.02454191,0.03322585
0.7040816,-2.430628,0.08476204,0.01045018
1.408163,-2.420685,0.1317919,0.01403577
2.112245,-2.401889,0.1770893,0.01852717
2.816327,-2.383023,0.2184496,0.02345427
3.520408,-2.372344,0.2525106,0.02937916
4.22449,-2.374884,0.2755998,0.03932773
4.928571,-2.39783,0.2957688,0.07336656
5.632653,-2.344301,0.5982204,0.9753822
6.336735,-2.076684,0.508775,0.176224
7.040816,-1.938614,0.6165572,0.0832718
7.744898,-1.785153,0.6402342,0.05996382
8.44898,-1.652244,0.6203047,0.04385261
9.153061,-1.524001,0.5907749,0.03271643
9.857143,-1.407159,0.5605902,0.02516863
10.56122,-1.300859,0.5337801,0.02007103
11.26531,-1.204261,0.5110729,0.01654485
11.96939,-1.116355,0.4921915,0.01402445
12.67347,-1.036151,0.4765866,0.01216868
13.37755,-0.9620585,0.4636357,0.01075679
14.08163,-0.8953757,0.4531502,0.00967931
14.78571,-0.8409112,0.4454502,0.008916138
15.4898,-0.7754763,0.4371681,0.008115758
16.19388,-0.722165,0.4310865,0.007533171
16.89796,-0.6735739,0.4260638,0.007051404
17.60204,-0.6287765,0.421777,0.006640372
18.30612,-0.5863315,0.4180117,0.006278057
19.0102,-0.5488285,0.4146877,0.005959693
19.71429,-0.5134784,0.4116981,0.005673756
20.41837,-0.4812077,0.4090193,0.005420386
21.12245,-0.4518721,0.406562,0.005192907
21.82653,-0.4272228,0.40448,0.005003191
22.53061,-0.3957336,0.4020944,0.004791962
23.23469,-0.3715351,0.4000404,0.004616344
23.93878,-0.3474021,0.3980612,0.004451266
24.64286,-0.3276584,0.3962151,0.004304063
25.34694,-0.3083148,0.3944201,0.004164275
26.05102,-0.289537,0.3926912,0.004034807
26.7551,-0.2742434,0.3910697,0.003918337
27.45918,-0.2593469,0.389488,0.003806628
28.16327,-0.2448639,0.387973,0.003704206
28.86735,-0.2330347,0.3865671,0.003612281
29.57143,-0.2216117,0.3852043,0.003524317
30.27551,-0.2099308,0.3839133,0.003444024
30.97959,-0.2004113,0.382738,0.003372784
31.68367,-0.1916813,0.381624,0.00330596
32.38776,-0.1824656,0.3805788,0.003244736
33.09184,-0.1740497,0.3796521,0.003191597
33.79592,-0.1667807,0.3788242,0.003144416
34.5,-0.1587716,0.3780446,0.003100404
