z,p,k,epsilon
0,2.590005,0.7010849,5.074308
0.7040816,2.49844,0.8368626,0.2705891
1.408163,2.4322,0.9962599,0.234533
2.112245,2.561222,1.113791,0.226027
2.816327,2.762276,1.277874,0.2409842
3.520408,2.769864,1.463324,0.2669106
4.22449,2.290463,1.620692,0.2914589
4.928571,1.26997,1.621317,0.2691011
5.632653,0.2204577,1.445271,0.1963409
6.336735,-0.4467644,1.215122,0.1277816
7.040816,-0.8296686,0.9958863,0.07827389
7.744898,-0.9218357,0.8296391,0.05011806
8.44898,-0.9304162,0.7099306,0.03425017
9.153061,-0.8915792,0.6271756,0.02516036
9.857143,-0.835152,0.5711971,0.0197468
10.56122,-0.7738181,0.5327996,0.01627971
11.26531,-0.7136695,0.505874,0.01391599
11.96939,-0.6566156,0.4864796,0.01221815
12.67347,-0.6044976,0.4721025,0.01093875
13.37755,-0.5569997,0.4610728,0.009932254
14.08163,-0.5148067,0.4525001,0.009128155
14.78571,-0.477959,0.446011,0.008505892
15.4898,-0.4420857,0.4397553,0.007893857
16.19388,-0.4087795,0.4348413,0.007405113
16.89796,-0.3819956,0.4306544,0.006981876
17.60204,-0.3543908,0.4268907,0.006604295
18.30612,-0.3307297,0.4235312,0.006268588
19.0102,-0.3095959,0.4205251,0.005970722
19.71429,-0.2888271,0.4177487,0.005701223
20.41837,-0.2710534,0.4151654,0.005455202
21.12245,-0.2534798,0.4127302,0.005230183
21.82653,-0.240505,0.4108293,0.00505873
22.53061,-0.2229719,0.4083559,0.004844934
23.23469,-0.2090923,0.4061428,0.004659492
23.93878,-0.1948927,0.4040991,0.004494978
24.64286,-0.1828342,0.4022018,0.004346978
25.34694,-0.1720721,0.4003388,0.004206484
26.05102,-0.160833,0.3985218,0.004076165
26.7551,-0.15078,0.3968226,0.003958003
27.45918,-0.1415982,0.3951517,0.003844719
28.16327,-0.1318868,0.3935452,0.00374094
28.86735,-0.1230565,0.3920507,0.003646951
29.57143,-0.1148826,0.3905922,0.003557097
30.27551,-0.1063395,0.3892112,0.003475352
30.97959,-0.0982674,0.3879468,0.003402038
31.68367,-0.09066323,0.3867407,0.003333377
32.38776,-0.08287255,0.385611,0.003270783
33.09184,-0.07515216,0.3846027,0.003215758
33.79592,-0.06786708,0.383696,0.003167017
34.5,-0.06079521,0.3828444,0.003121853
