z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.1921511,-0.8687877,0.1111244
1.408163,0.271534,-0.4392699,0.1429861
2.112245,0.279039,0.09117529,0.1388087
2.816327,0.3172728,0.4481139,0.04347101
3.520408,1.449362,0.7184516,-0.4797914
4.22449,3.14262,1.30949,-0.934494
4.928571,3.464144,1.568661,-1.044705
5.632653,3.70708,1.799294,-1.034235
6.336735,3.913198,1.961921,-0.9447547
7.040816,4.093386,2.053702,-0.8231126
7.744898,4.251498,2.096455,-0.7004582
8.44898,4.388181,2.112358,-0.5903456
9.153061,4.503931,2.116252,-0.4966842
9.857143,4.600766,2.116359,-0.4187646
10.56122,4.681682,2.116197,-0.3544713
11.26531,4.749816,2.117373,-0.301087
11.96939,4.808347,2.119783,-0.256386
12.67347,4.859519,2.123228,-0.2187175
13.37755,4.90536,2.1275,-0.1865927
14.08163,4.946148,2.132231,-0.1596458
14.78571,4.982614,2.137332,-0.1369702
15.4898,5.017513,2.142964,-0.1168547
16.19388,5.050265,2.148867,-0.09941086
16.89796,5.079978,2.154982,-0.08468162
17.60204,5.108228,2.161015,-0.07182836
18.30612,5.134887,2.167235,-0.06051722
19.0102,5.159479,2.173429,-0.05099894
19.71429,5.183035,2.179558,-0.04252109
20.41837,5.205157,2.185689,-0.03508094
21.12245,5.22633,2.191654,-0.02836193
21.82653,5.246026,2.19747,-0.02248366
22.53061,5.264436,2.203204,-0.017561
23.23469,5.282265,2.208724,-0.01286922
23.93878,5.3,2.214213,-0.00825185
24.64286,5.315223,2.219175,-0.004858643
25.34694,5.330431,2.224133,-0.001460712
26.05102,5.345126,2.229003,0.00167022
26.7551,5.357905,2.233357,0.004266243
27.45918,5.370685,2.237711,0.006862265
28.16327,5.382895,2.241924,0.009200661
28.86735,5.39336,2.245603,0.01115822
29.57143,5.403824,2.249281,0.01311578
30.27551,5.413871,2.252837,0.01489287
30.97959,5.422122,2.255819,0.01632296
31.68367,5.430372,2.2588,0.01775306
32.38776,5.438508,2.261742,0.01909904
33.09184,5.444776,2.264092,0.01981539
33.79592,5.451004,2.266433,0.02052542
34.5,5.4572,2.268757,0.02121917
