z,U_0,U_1,U_2
3.634307e-18,1.013154e-16,-4.589786e-17,1.187092e-19
0.7040816,2.267553,-0.8554397,0.1959451
1.408163,2.75958,-0.3075403,0.2699188
2.112245,3.135173,0.09854366,0.3487935
2.816327,3.422948,0.4133098,0.4422773
3.520408,3.650719,0.697526,0.4954722
4.22449,3.829387,0.9190483,0.5031936
4.928571,3.970427,1.091406,0.4963359
5.632653,4.091144,1.234452,0.481443
6.336735,4.197115,1.356467,0.4616125
7.040816,4.292019,1.461337,0.4378276
7.744898,4.377867,1.551646,0.4116749
8.44898,4.455883,1.6294,0.3845031
9.153061,4.527216,1.696504,0.3572819
9.857143,4.592682,1.754527,0.3307749
10.56122,4.652939,1.804785,0.3055651
11.26531,4.70852,1.84848,0.2819069
11.96939,4.760062,1.88678,0.2599791
12.67347,4.808009,1.920552,0.2398273
13.37755,4.853106,1.950744,0.221288
14.08163,4.894666,1.977331,0.2047091
14.78571,4.930011,1.999063,0.1910116
15.4898,4.970938,2.023378,0.1757045
16.19388,5.005802,2.043237,0.1634916
16.89796,5.038648,2.061276,0.152223
17.60204,5.069772,2.078032,0.1422349
18.30612,5.099238,2.093468,0.1331094
19.0102,5.127021,2.107657,0.1250284
19.71429,5.153502,2.120941,0.1177316
20.41837,5.178602,2.133247,0.1110077
21.12245,5.202281,2.144745,0.1050391
21.82653,5.220994,2.153688,0.1005665
22.53061,5.245384,2.165324,0.09507669
23.23469,5.266711,2.175215,0.09037716
23.93878,5.285762,2.184168,0.08637207
24.64286,5.303781,2.192348,0.08319557
25.34694,5.321074,2.200141,0.0800296
26.05102,5.337057,2.207452,0.07724998
26.7551,5.352118,2.214154,0.07499278
27.45918,5.366575,2.220552,0.07275812
28.16327,5.379638,2.226416,0.07087668
28.86735,5.391926,2.231805,0.0693632
29.57143,5.403599,2.236896,0.06787898
30.27551,5.41396,2.241476,0.06664654
30.97959,5.423649,2.245677,0.06572294
31.68367,5.432581,2.249523,0.06485515
32.38776,5.440424,2.252939,0.06414179
33.09184,5.447709,2.256067,0.06370282
33.79592,5.453921,2.2587,0.06329817
34.5,5.459404,2.261038,0.06294248
