z,p,k,epsilon
0,0.8930954,0.8212927,6.433443
0.7040816,0.8513094,0.8520058,0.3016218
1.408163,0.7475982,1.028106,0.2561251
2.112245,0.7538026,1.148278,0.2444483
2.816327,0.6914821,1.268902,0.2452342
3.520408,0.3771431,1.334566,0.2355911
4.22449,-0.1669503,1.277343,0.1932862
4.928571,-0.6676399,1.138773,0.1386533
5.632653,-0.9548878,0.9936811,0.09612668
6.336735,-1.062007,0.8663241,0.06640375
7.040816,-1.099201,0.7631601,0.04730907
7.744898,-1.084776,0.682243,0.03501919
8.44898,-1.039143,0.6197248,0.02691282
9.153061,-0.9791085,0.572678,0.02151162
9.857143,-0.9137088,0.5376481,0.01781449
10.56122,-0.8484832,0.5116529,0.01520702
11.26531,-0.7848899,0.4921305,0.01329407
11.96939,-0.725043,0.4771877,0.01183601
12.67347,-0.6695722,0.4655446,0.01069114
13.37755,-0.6183752,0.4562493,0.009763403
14.08163,-0.5731696,0.448836,0.009010181
14.78571,-0.5326409,0.4428198,0.008389811
15.4898,-0.4945841,0.43752,0.007835012
16.19388,-0.4584255,0.4329968,0.007361067
16.89796,-0.4234446,0.4290008,0.006943251
17.60204,-0.3952654,0.4255041,0.00657477
18.30612,-0.3674637,0.4222947,0.006241052
19.0102,-0.3428612,0.4194515,0.005950626
19.71429,-0.3210761,0.4167972,0.005684769
20.41837,-0.298771,0.4142843,0.005440401
21.12245,-0.2797809,0.4119284,0.005216577
21.82653,-0.2620891,0.4097243,0.005015412
22.53061,-0.2463342,0.4076974,0.004840653
23.23469,-0.2311739,0.4056565,0.004667432
23.93878,-0.2136995,0.4035146,0.004486391
24.64286,-0.2003933,0.4016786,0.004346348
25.34694,-0.1881027,0.3998461,0.004206599
26.05102,-0.1757375,0.3980429,0.004071398
26.7551,-0.164895,0.3963956,0.003958631
27.45918,-0.154483,0.3947485,0.003845891
28.16327,-0.1439627,0.3931441,0.003738118
28.86735,-0.134563,0.3917042,0.003648662
29.57143,-0.1254285,0.3902639,0.003559205
30.27551,-0.1162117,0.3888612,0.003473047
30.97959,-0.1075802,0.3876695,0.003404677
31.68367,-0.09925811,0.3864768,0.00333629
32.38776,-0.09092246,0.3852885,0.003268254
33.09184,-0.08262405,0.3843848,0.003219241
33.79592,-0.07479366,0.3834868,0.003170666
34.5,-0.06696327,0.3825888,0.003122091
