z,p,k,epsilon
0,-2.470646,0.04566182,0.08440036
0.7040816,-2.449639,0.1650955,0.04142449
1.408163,-2.473169,0.1895259,0.03865574
2.112245,-2.500111,0.1663937,0.02635305
2.816327,-2.516652,0.1519543,0.01863843
3.520408,-2.52109,0.1569883,0.01976991
4.22449,-2.505295,0.2191055,0.08468237
4.928571,-2.379099,0.582813,0.6453778
5.632653,-2.340978,0.6843266,0.3728116
6.336735,-2.2331,0.8168456,0.3305392
7.040816,-2.044085,0.8667013,0.2112999
7.744898,-1.882039,0.8468905,0.1351715
8.44898,-1.731568,0.7862281,0.0889378
9.153061,-1.596963,0.7165172,0.0597707
9.857143,-1.475195,0.6536815,0.04149328
10.56122,-1.364042,0.6021183,0.02997428
11.26531,-1.262537,0.5611302,0.02259171
11.96939,-1.169942,0.5288003,0.01775939
12.67347,-1.085608,0.5032661,0.01449091
13.37755,-1.008298,0.4829408,0.01220557
14.08163,-0.9383578,0.4669429,0.010583
14.78571,-0.8775476,0.4550336,0.009467021
15.4898,-0.814379,0.4438795,0.008474003
16.19388,-0.7589541,0.4356738,0.007767244
16.89796,-0.708901,0.428947,0.007193618
17.60204,-0.6615242,0.4233863,0.0067194
18.30612,-0.6179079,0.4187592,0.006320836
19.0102,-0.5785492,0.4148723,0.005982273
19.71429,-0.5416363,0.4115283,0.005687852
20.41837,-0.5082527,0.4085442,0.005424334
21.12245,-0.4776151,0.4058842,0.005188874
21.82653,-0.4545125,0.4038723,0.005011772
22.53061,-0.4229374,0.4014466,0.004801552
23.23469,-0.3965031,0.3992184,0.004613257
23.93878,-0.3705656,0.3971589,0.004441948
24.64286,-0.3499819,0.3953074,0.004294317
25.34694,-0.330448,0.3935204,0.004154787
26.05102,-0.3116079,0.3918193,0.004026297
26.7551,-0.2967218,0.3902152,0.003909927
27.45918,-0.2825651,0.3886548,0.003798704
28.16327,-0.2692437,0.3871745,0.003697295
28.86735,-0.2593806,0.3857891,0.003605526
29.57143,-0.2499992,0.3844494,0.003518029
30.27551,-0.240659,0.3831917,0.003438641
30.97959,-0.234822,0.3820333,0.003367484
31.68367,-0.2301287,0.3809404,0.003301062
32.38776,-0.2248096,0.3799244,0.003240613
33.09184,-0.2223214,0.3790092,0.003187453
33.79592,-0.2230457,0.3782016,0.003140591
34.5,-0.2212248,0.3774458,0.003097211
