z,p,k,epsilon
0,-4.57221,0.34649,1.761406
0.7040816,-4.589595,0.5407022,0.1365901
1.408163,-4.642749,0.6886002,0.1482748
2.112245,-4.696103,0.8009806,0.1893914
2.816327,-4.728105,0.9482931,0.2752924
3.520408,-4.74435,1.228199,0.44538
4.22449,-4.67005,1.603685,0.7213812
4.928571,-4.406538,1.731736,0.8366377
5.632653,-4.06886,1.497316,0.60982
6.336735,-3.695002,1.217486,0.3524379
7.040816,-3.330802,1.024255,0.2005743
7.744898,-2.992732,0.8881326,0.1195669
8.44898,-2.686084,0.7817693,0.07455433
9.153061,-2.411266,0.6968915,0.04870656
9.857143,-2.166325,0.6299641,0.03342063
10.56122,-1.949442,0.5783143,0.02424427
11.26531,-1.758257,0.5389831,0.01859581
11.96939,-1.589503,0.5090411,0.0149684
12.67347,-1.44013,0.4862381,0.01254722
13.37755,-1.306918,0.4688393,0.01086649
14.08163,-1.19049,0.4557317,0.009667813
14.78571,-1.087237,0.4457122,0.008775142
15.4898,-0.9922993,0.4378167,0.008070266
16.19388,-0.9085246,0.4315549,0.007495316
16.89796,-0.8328673,0.4263875,0.007014475
17.60204,-0.765854,0.4221351,0.006606033
18.30612,-0.7039114,0.418435,0.006246294
19.0102,-0.6499569,0.4153403,0.005941374
19.71429,-0.601452,0.412565,0.005666544
20.41837,-0.5566675,0.4100012,0.005416467
21.12245,-0.5172762,0.407714,0.005195421
21.82653,-0.4866788,0.4058809,0.005023218
22.53061,-0.4501438,0.4035927,0.004816647
23.23469,-0.41581,0.4014124,0.004624787
23.93878,-0.3856206,0.3994688,0.004456096
24.64286,-0.3616559,0.3976988,0.004314309
25.34694,-0.3379423,0.3959362,0.004175253
26.05102,-0.3155503,0.3942142,0.004042309
26.7551,-0.2973297,0.3926423,0.003929906
27.45918,-0.2791176,0.3910666,0.003818238
28.16327,-0.261999,0.3895373,0.003712356
28.86735,-0.2475711,0.3881707,0.003623807
29.57143,-0.2329433,0.3867992,0.003535549
30.27551,-0.2188525,0.3854739,0.003451782
30.97959,-0.2069351,0.3843387,0.003383637
31.68367,-0.1947689,0.3832105,0.003316423
32.38776,-0.182766,0.382113,0.003251673
33.09184,-0.1718154,0.3812338,0.003201608
33.79592,-0.1605689,0.3803933,0.003154086
34.5,-0.1489073,0.3795468,0.003106462
