z,U_0,U_1,U_2
3.634307e-18,-3.118656e-17,-6.917971e-17,-2.060465e-19
0.7040816,-0.1155089,-0.7150349,-0.2345416
1.408163,0.2644631,-0.3959812,-0.4840252
2.112245,0.8341122,0.07841994,-0.7370853
2.816327,1.565054,0.5842607,-0.9153225
3.520408,2.155991,0.9042043,-0.9704236
4.22449,2.658608,1.082676,-0.9858876
4.928571,3.145597,1.23024,-0.9787833
5.632653,3.584811,1.380964,-0.9379068
6.336735,3.936442,1.522326,-0.8643662
7.040816,4.19698,1.642498,-0.7711641
7.744898,4.383641,1.738565,-0.6729838
8.44898,4.519179,1.814178,-0.5796272
9.153061,4.621049,1.873748,-0.4956198
9.857143,4.700938,1.921222,-0.4223253
10.56122,4.765933,1.959552,-0.3595213
11.26531,4.820591,1.990903,-0.3060485
11.96939,4.867982,2.017114,-0.2605124
12.67347,4.910009,2.03939,-0.2217216
13.37755,4.948273,2.058762,-0.1884132
14.08163,4.982873,2.075446,-0.1603516
14.78571,5.012002,2.088938,-0.1384276
15.4898,5.04538,2.104057,-0.1150657
16.19388,5.073796,2.116457,-0.097529
16.89796,5.100722,2.127382,-0.08230482
17.60204,5.126117,2.137987,-0.06915539
18.30612,5.150258,2.147823,-0.05766694
19.0102,5.173169,2.156904,-0.04807793
19.71429,5.195085,2.165585,-0.03954096
20.41837,5.216005,2.173578,-0.03201526
21.12245,5.235748,2.181265,-0.02541798
21.82653,5.251478,2.187336,-0.02056479
22.53061,5.272146,2.195507,-0.01456176
23.23469,5.289954,2.202112,-0.009793626
23.93878,5.306081,2.208281,-0.005592504
24.64286,5.321592,2.214302,-0.002297995
25.34694,5.336334,2.219775,0.0009400159
26.05102,5.349924,2.22503,0.003935359
26.7551,5.363044,2.230076,0.00647963
27.45918,5.375501,2.234747,0.008881611
28.16327,5.386828,2.239133,0.01104334
28.86735,5.397713,2.243326,0.01289897
29.57143,5.407938,2.247185,0.01468628
30.27551,5.417065,2.250721,0.01636122
30.97959,5.425816,2.254114,0.01773926
31.68367,5.433867,2.257181,0.01903816
32.38776,5.440986,2.259967,0.02018465
33.09184,5.447784,2.262649,0.0209853
33.79592,5.453807,2.264988,0.02160488
34.5,5.459114,2.267093,0.02202436
