z,p,k,epsilon
3.634219e-18,3.748134,0.5736371,3.755359
0.7040816,3.639185,0.8533323,0.2706682
1.408163,3.569985,0.9924262,0.2329905
2.112245,3.741956,1.082856,0.2162121
2.816327,4.039199,1.208236,0.2189835
3.520408,4.33107,1.37809,0.2386728
4.22449,4.411424,1.577042,0.2714525
4.928571,4.014543,1.736665,0.2962254
5.632653,2.881265,1.768607,0.2861101
6.336735,1.329593,1.562222,0.208215
7.040816,0.2024874,1.235938,0.120102
7.744898,-0.4333734,0.9678065,0.0675149
8.44898,-0.5604661,0.7763485,0.04044829
9.153061,-0.6086691,0.6605426,0.02753898
9.857143,-0.6022721,0.588025,0.02068853
10.56122,-0.5751902,0.5418231,0.01669143
11.26531,-0.541445,0.5112912,0.01413055
11.96939,-0.506449,0.4900527,0.01234218
12.67347,-0.4727391,0.4746677,0.01101812
13.37755,-0.4409003,0.4630289,0.009985941
14.08163,-0.4121769,0.4540945,0.009169511
14.78571,-0.3883996,0.4476682,0.008566269
15.4898,-0.3600232,0.4408451,0.007912516
16.19388,-0.3368091,0.4358113,0.007417246
16.89796,-0.3153698,0.4315026,0.00699076
17.60204,-0.2962357,0.4277314,0.006617917
18.30612,-0.278271,0.424306,0.006281695
19.0102,-0.2616951,0.4212463,0.00598193
19.71429,-0.246259,0.4184026,0.005708139
20.41837,-0.2314866,0.415779,0.005461793
21.12245,-0.217532,0.4133272,0.005238775
21.82653,-0.2058766,0.4112279,0.005051739
22.53061,-0.1930223,0.4088324,0.004846578
23.23469,-0.1833999,0.4067235,0.004671687
23.93878,-0.1709675,0.4045892,0.004500955
24.64286,-0.1603423,0.4026702,0.004352814
25.34694,-0.1518752,0.4007856,0.004211846
26.05102,-0.1420801,0.3989535,0.004080831
26.7551,-0.1332253,0.3972375,0.003962613
27.45918,-0.1256642,0.3955502,0.003848967
28.16327,-0.1170133,0.3939304,0.003744575
28.86735,-0.1091412,0.3924238,0.003650604
29.57143,-0.1022409,0.3909514,0.003560453
30.27551,-0.09453639,0.3895578,0.003478166
30.97959,-0.0871947,0.388286,0.003404956
31.68367,-0.08069166,0.3870671,0.003336037
32.38776,-0.07358885,0.3859252,0.003272949
33.09184,-0.06640944,0.3849143,0.003218115
33.79592,-0.0602434,0.3839953,0.003169149
34.5,-0.0538066,0.3831319,0.003123527
