z,p,k,epsilon
3.634247e-18,-0.6289982,0.4022475,2.205127
0.7040816,-0.6137595,0.4570964,0.1589248
1.408163,-0.6075856,0.536469,0.1269723
2.112245,-0.595154,0.5818976,0.1095597
2.816327,-0.5984729,0.60584,0.09338359
3.520408,-0.6343762,0.6085254,0.07670699
4.22449,-0.6785684,0.5932051,0.06034669
4.928571,-0.7391654,0.5730123,0.04744062
5.632653,-0.7469562,0.5534174,0.03781319
6.336735,-0.7626547,0.5367418,0.03099424
7.040816,-0.7708823,0.5221736,0.02597126
7.744898,-0.7723139,0.5092734,0.02217102
8.44898,-0.7673286,0.4977153,0.01922275
9.153061,-0.7562996,0.4872427,0.01687825
9.857143,-0.7400418,0.4778127,0.01499084
10.56122,-0.7194568,0.469368,0.01345329
11.26531,-0.6953573,0.4618231,0.0121837
11.96939,-0.6688005,0.4550964,0.01112042
12.67347,-0.6407445,0.4491258,0.01022224
13.37755,-0.6113743,0.4437577,0.009449312
14.08163,-0.5822711,0.4390511,0.008794183
14.78571,-0.556219,0.4352503,0.008280154
15.4898,-0.5235599,0.4309103,0.007712848
16.19388,-0.4949499,0.4274014,0.007266773
16.89796,-0.4677341,0.4242138,0.006872741
17.60204,-0.4415148,0.4212577,0.006520207
18.30612,-0.4162559,0.4184786,0.006200399
19.0102,-0.3921414,0.4158944,0.005912394
19.71429,-0.3694804,0.4134426,0.005648928
20.41837,-0.348042,0.4111197,0.005409015
21.12245,-0.3274617,0.4089029,0.005190927
21.82653,-0.3095884,0.4069544,0.005005439
22.53061,-0.2910878,0.4048027,0.004810385
23.23469,-0.2734629,0.4028144,0.00463782
23.93878,-0.2552918,0.400799,0.004466744
24.64286,-0.2405614,0.3989874,0.004322128
25.34694,-0.2255786,0.3971853,0.004182843
26.05102,-0.2114301,0.3954362,0.00405258
26.7551,-0.1987735,0.3937996,0.003937088
27.45918,-0.1860111,0.3921766,0.003824852
28.16327,-0.1739501,0.3906189,0.003721012
28.86735,-0.1628414,0.3891825,0.003629465
29.57143,-0.1516861,0.3877672,0.003540608
30.27551,-0.1410006,0.3864237,0.003458693
30.97959,-0.1309804,0.3852186,0.003387692
31.68367,-0.1209081,0.3840519,0.003319925
32.38776,-0.1110462,0.3829502,0.003257015
33.09184,-0.1016114,0.382002,0.003204188
33.79592,-0.09215162,0.3811285,0.003156163
34.5,-0.0828045,0.3802935,0.003110474
