z,p,k,epsilon
3.634152e-18,3.617995,0.198766,0.7659496
0.7040816,3.639089,0.5398868,0.1510446
1.408163,3.708252,0.6172289,0.1261915
2.112245,3.810126,0.6465156,0.1017918
2.816327,3.841739,0.6770824,0.08645444
3.520408,3.662732,0.6963073,0.07476158
4.22449,3.270954,0.6764957,0.06031304
4.928571,2.854911,0.6427087,0.04771648
5.632653,2.475929,0.6078819,0.03805955
6.336735,2.14326,0.5816215,0.03137056
7.040816,1.848077,0.5601752,0.02643727
7.744898,1.585187,0.5421538,0.02267894
8.44898,1.352576,0.5266361,0.01973554
9.153061,1.148342,0.5131407,0.01738813
9.857143,0.9705027,0.5013211,0.01548524
10.56122,0.8170219,0.4909685,0.01392637
11.26531,0.6854476,0.4818343,0.01263084
11.96939,0.5728168,0.4737587,0.01154023
12.67347,0.4766817,0.4665986,0.01061319
13.37755,0.3942781,0.4601841,0.009812805
14.08163,0.3250545,0.4545555,0.009131486
14.78571,0.2712009,0.4499427,0.008589494
15.4898,0.2148756,0.4447799,0.008001469
16.19388,0.1723021,0.4405913,0.007536464
16.89796,0.1369043,0.4366812,0.007119404
17.60204,0.1055831,0.4331212,0.006747
18.30612,0.07941387,0.4297505,0.006409336
19.0102,0.05761288,0.4266409,0.00610546
19.71429,0.03872373,0.4237058,0.005828674
20.41837,0.02323237,0.4208996,0.005574521
21.12245,0.009398257,0.4182535,0.005343354
21.82653,0.0002858343,0.4161464,0.005164757
22.53061,-0.01003375,0.4134005,0.004939417
23.23469,-0.01729893,0.4109927,0.004751729
23.93878,-0.02514079,0.4086717,0.00457898
24.64286,-0.02885536,0.4065235,0.004422
25.34694,-0.03286255,0.404436,0.004275264
26.05102,-0.03701296,0.4024221,0.004141618
26.7551,-0.03831441,0.4004918,0.004015881
27.45918,-0.04005486,0.3986202,0.00389751
28.16327,-0.04187114,0.3968379,0.003791131
28.86735,-0.04163992,0.3951363,0.003690863
29.57143,-0.04174055,0.3935029,0.003596974
30.27551,-0.04191915,0.3919742,0.003513397
30.97959,-0.04060501,0.3905265,0.003434827
31.68367,-0.03952994,0.3891727,0.003362986
32.38776,-0.03866194,0.3879279,0.003299258
33.09184,-0.03683975,0.3867599,0.003239745
33.79592,-0.0346445,0.3857355,0.003188571
34.5,-0.03263286,0.3848067,0.003142986
