z,U_0,U_1,U_2
0,0,0,0
0.7040816,3.049637,0.6765433,0.1238566
1.408163,3.183418,1.085361,0.1945639
2.112245,3.258854,1.449318,0.2512792
2.816327,3.331464,1.765911,0.3176372
3.520408,3.392804,2.045775,0.3868276
4.22449,3.439142,2.288385,0.4345092
4.928571,3.478015,2.504779,0.4603573
5.632653,3.511689,2.68721,0.4699049
6.336735,3.542869,2.844156,0.4671201
7.040816,3.57236,2.980406,0.4563114
7.744898,3.60053,3.099689,0.4401816
8.44898,3.627633,3.204712,0.4205445
9.153061,3.653819,3.297569,0.3986584
9.857143,3.679302,3.379772,0.3756586
10.56122,3.704192,3.452677,0.3524268
11.26531,3.728556,3.517568,0.3295253
11.96939,3.752331,3.575542,0.3072955
12.67347,3.775557,3.627544,0.2861618
13.37755,3.79835,3.674639,0.2661202
14.08163,3.820222,3.716686,0.2476978
14.78571,3.841077,3.754199,0.2309488
15.4898,3.862037,3.789604,0.2149564
16.19388,3.882439,3.822075,0.2000944
16.89796,3.9019,3.851696,0.1869326
17.60204,3.920692,3.878875,0.1747107
18.30612,3.938944,3.904537,0.1635841
19.0102,3.956289,3.927874,0.1537225
19.71429,3.973028,3.949517,0.1445898
20.41837,3.989116,3.970001,0.1363132
21.12245,4.004531,3.9891,0.1287293
21.82653,4.017169,4.004521,0.1228537
22.53061,4.03204,4.022618,0.1163885
23.23469,4.046111,4.039124,0.110438
23.93878,4.059316,4.054227,0.1049664
24.64286,4.070929,4.067079,0.1008799
25.34694,4.082517,4.08002,0.09682021
26.05102,4.093809,4.092895,0.09300219
26.7551,4.103546,4.103302,0.09001371
27.45918,4.113299,4.113935,0.08702967
28.16327,4.122666,4.124281,0.08425472
28.86735,4.130537,4.132494,0.08212465
29.57143,4.138423,4.140877,0.07999319
30.27551,4.146033,4.149099,0.07798492
30.97959,4.152036,4.155214,0.07650207
31.68367,4.15805,4.16142,0.07502156
32.38776,4.164007,4.167716,0.07357473
33.09184,4.168259,4.171941,0.07259641
33.79592,4.172422,4.176037,0.07164244
34.5,4.176609,4.180357,0.07070745
