z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.7264348,-0.2747874,0.260058
1.408163,-0.80286,-0.2420497,0.4572338
2.112245,-0.7695796,-0.1442288,0.6044048
2.816327,-0.6838152,-0.069636,0.7270027
3.520408,-0.5076797,-0.07878786,0.7717913
4.22449,-0.05931227,-0.03701523,0.6794513
4.928571,1.199716,0.7135894,0.5032858
5.632653,2.662017,2.211371,0.3256753
6.336735,3.344364,3.01734,0.2003351
7.040816,3.614503,3.294333,0.1360486
7.744898,3.730474,3.431501,0.09157391
8.44898,3.781347,3.532951,0.06358858
9.153061,3.802329,3.615726,0.04988563
9.857143,3.811264,3.683064,0.04585813
10.56122,3.81658,3.737528,0.04737582
11.26531,3.821948,3.781698,0.05125826
11.96939,3.828748,3.81813,0.05578025
12.67347,3.837413,3.848723,0.06001474
13.37755,3.848053,3.875053,0.06363541
14.08163,3.860072,3.897731,0.06642056
14.78571,3.871951,3.915985,0.06826622
15.4898,3.887721,3.936639,0.06972134
16.19388,3.902993,3.953921,0.07037912
16.89796,3.918575,3.970092,0.07036248
17.60204,3.934189,3.985206,0.07027374
18.30612,3.949938,3.999774,0.06980729
19.0102,3.965573,4.013573,0.06897138
19.71429,3.980964,4.027021,0.06817806
20.41837,3.995927,4.039929,0.06716725
21.12245,4.010326,4.052103,0.06614879
21.82653,4.023218,4.062958,0.06522504
22.53061,4.038,4.075465,0.0639467
23.23469,4.050964,4.086201,0.06293468
23.93878,4.063495,4.096651,0.06188654
24.64286,4.075339,4.106658,0.06101498
25.34694,4.086776,4.11616,0.0600985
26.05102,4.09774,4.125344,0.05914789
26.7551,4.107787,4.133816,0.05843335
27.45918,4.117538,4.141962,0.05767667
28.16327,4.126728,4.149704,0.05689325
28.86735,4.134953,4.15667,0.05629037
29.57143,4.142905,4.163359,0.05567546
30.27551,4.150305,4.169622,0.05508557
30.97959,4.156777,4.175147,0.05451017
31.68367,4.16292,4.180362,0.05385866
32.38776,4.168662,4.185264,0.05311842
33.09184,4.173497,4.18942,0.05238873
33.79592,4.177813,4.193096,0.05171034
34.5,4.181924,4.196601,0.05104899
