z,U_0,U_1,U_2
1.817799e-18,3.425437e-17,-2.535082e-17,4.889034e-20
0.7040816,1.777585,-0.4064696,0.07890952
1.408163,2.34001,0.006807167,0.1965571
2.112245,2.764151,0.3212679,0.2863669
2.816327,3.093925,0.5591835,0.3592338
3.520408,3.358823,0.7592886,0.4103767
4.22449,3.581552,0.9376802,0.4391303
4.928571,3.769265,1.095662,0.4484602
5.632653,3.928319,1.233021,0.4431009
6.336735,4.064631,1.351775,0.4286536
7.040816,4.18307,1.454257,0.4089934
7.744898,4.287212,1.542752,0.3865041
8.44898,4.379704,1.61929,0.3627207
9.153061,4.462545,1.685631,0.3386872
9.857143,4.537226,1.74328,0.3151419
10.56122,4.604947,1.793512,0.2925742
11.26531,4.666775,1.83748,0.2712539
11.96939,4.723549,1.876222,0.2513261
12.67347,4.77592,1.910552,0.2328763
13.37755,4.824715,1.94132,0.2158104
14.08163,4.869529,1.968589,0.2003984
14.78571,4.908558,1.991562,0.1872342
15.4898,4.950901,2.015745,0.1732988
16.19388,4.987806,2.03613,0.1616009
16.89796,5.02251,2.054951,0.1512675
17.60204,5.055293,2.072127,0.1414767
18.30612,5.086466,2.088225,0.1327313
19.0102,5.115452,2.102841,0.1250073
19.71429,5.143002,2.116415,0.1178209
20.41837,5.169175,2.129257,0.1114512
21.12245,5.194004,2.141173,0.1055387
21.82653,5.215445,2.151321,0.1007106
22.53061,5.236612,2.16117,0.09624214
23.23469,5.258475,2.171338,0.09177899
23.93878,5.280815,2.181827,0.0872948
24.64286,5.298691,2.189897,0.08415444
25.34694,5.316458,2.197904,0.08102705
26.05102,5.33374,2.205848,0.07820962
26.7551,5.348548,2.212405,0.07599382
27.45918,5.363359,2.218973,0.07378493
28.16327,5.377573,2.225378,0.07182836
28.86735,5.389519,2.230595,0.0703487
29.57143,5.401466,2.235814,0.06887128
30.27551,5.412996,2.240943,0.06755618
30.97959,5.422141,2.244888,0.06668867
31.68367,5.431285,2.248833,0.06582116
32.38776,5.44029,2.25279,0.06502276
33.09184,5.446863,2.255597,0.06460155
33.79592,5.453257,2.25832,0.06418998
34.5,5.459676,2.261096,0.06380345
