z,p,k,epsilon
1.816559e-18,-2.976511,0.4233178,2.38068
0.7040816,-3.139927,0.8244856,0.2321901
1.408163,-3.215258,1.008666,0.2770524
2.112245,-3.170353,1.077237,0.350915
2.816327,-3.015053,1.06081,0.3636621
3.520408,-2.9423,1.107671,0.3527971
4.22449,-2.892953,1.21271,0.3899843
4.928571,-2.784726,1.254393,0.4008982
5.632653,-2.663314,1.196708,0.35148
6.336735,-2.497258,1.08166,0.2653528
7.040816,-2.322992,0.9616043,0.183444
7.744898,-2.152355,0.8587625,0.1236632
8.44898,-1.989972,0.7727953,0.08332951
9.153061,-1.837124,0.7003108,0.05678847
9.857143,-1.693671,0.6399551,0.03959104
10.56122,-1.560757,0.5909818,0.02862611
11.26531,-1.438228,0.5518048,0.02157649
11.96939,-1.326285,0.5206828,0.01694907
12.67347,-1.224055,0.4960823,0.01384651
13.37755,-1.130068,0.4766013,0.01170282
14.08163,-1.045427,0.4614675,0.01019855
14.78571,-0.9690418,0.4495081,0.009094724
15.4898,-0.8969811,0.440251,0.008276376
16.19388,-0.829882,0.4326235,0.007609038
16.89796,-0.7690623,0.4265603,0.007076906
17.60204,-0.7134312,0.4215429,0.006631794
18.30612,-0.6615516,0.4173418,0.006251504
19.0102,-0.6151499,0.413921,0.005935059
19.71429,-0.5722057,0.4108974,0.005652425
20.41837,-0.5323793,0.4081984,0.005398667
21.12245,-0.4959042,0.4057444,0.005168779
21.82653,-0.4624836,0.4035078,0.004962103
22.53061,-0.4325945,0.4014856,0.004781668
23.23469,-0.4041676,0.3995159,0.004608592
23.93878,-0.3759063,0.3975574,0.004436924
24.64286,-0.3535888,0.3958302,0.004298585
25.34694,-0.3313028,0.3941049,0.004160547
26.05102,-0.3099027,0.3924131,0.004027226
26.7551,-0.293016,0.3908838,0.003916671
27.45918,-0.2761292,0.3893545,0.003806116
28.16327,-0.2601553,0.3878668,0.00370055
28.86735,-0.2477831,0.3865399,0.003613287
29.57143,-0.2354108,0.3852131,0.003526024
30.27551,-0.2240336,0.3839205,0.003442008
30.97959,-0.2191106,0.3828283,0.003375569
31.68367,-0.2141876,0.3817361,0.003309129
32.38776,-0.2092904,0.3806487,0.003243108
33.09184,-0.2111218,0.3798264,0.003195583
33.79592,-0.213009,0.3790134,0.003148613
34.5,-0.2148963,0.3782003,0.003101643
