z,p,k,epsilon
0,4.333341,0.4515961,2.623247
0.7040816,4.239464,0.8777611,0.2825539
1.408163,4.195508,1.006031,0.2433074
2.112245,4.403255,1.064573,0.2148261
2.816327,4.723178,1.15424,0.2051836
3.520408,5.031976,1.281827,0.2111767
4.22449,5.136925,1.424218,0.2246165
4.928571,4.775213,1.528416,0.2293615
5.632653,3.787133,1.513336,0.204175
6.336735,2.301186,1.327712,0.1443613
7.040816,1.099088,1.068464,0.08622739
7.744898,0.3399971,0.862367,0.05276504
8.44898,0.01088456,0.7170111,0.03443103
9.153061,-0.1495505,0.623969,0.02461017
9.857143,-0.2276191,0.5655459,0.01917418
10.56122,-0.2653782,0.5278393,0.01585782
11.26531,-0.2816896,0.502396,0.01364209
11.96939,-0.2863924,0.4842846,0.01204204
12.67347,-0.2849278,0.4708845,0.01082738
13.37755,-0.2790196,0.4605161,0.009860896
14.08163,-0.2715589,0.4524176,0.009085145
14.78571,-0.2639683,0.4464763,0.008502937
15.4898,-0.2511873,0.4401252,0.007872517
16.19388,-0.2403452,0.4353804,0.007392283
16.89796,-0.2308621,0.4312754,0.006974363
17.60204,-0.2203469,0.4276108,0.006604004
18.30612,-0.2100843,0.4242869,0.006271789
19.0102,-0.1996652,0.4212935,0.005974619
19.71429,-0.1900407,0.4185152,0.005704438
20.41837,-0.1812956,0.4159387,0.005459119
21.12245,-0.1720335,0.4135167,0.00523664
21.82653,-0.1646475,0.4115838,0.005062636
22.53061,-0.1549837,0.4090944,0.004846459
23.23469,-0.1486342,0.4069211,0.004664826
23.93878,-0.139612,0.4048585,0.004501557
24.64286,-0.1310051,0.4029289,0.004351233
25.34694,-0.1251762,0.4010522,0.00421056
26.05102,-0.1178386,0.3992311,0.004081941
26.7551,-0.1105683,0.3974996,0.003961752
27.45918,-0.1050639,0.3958142,0.003848208
28.16327,-0.09834653,0.3942047,0.003745783
28.86735,-0.09181908,0.3926772,0.003649913
29.57143,-0.08663476,0.3912036,0.003559766
30.27551,-0.08062478,0.3898237,0.003479295
30.97959,-0.07451512,0.3885244,0.003404224
31.68367,-0.06940577,0.3873024,0.003335268
32.38776,-0.06356398,0.3861801,0.003273942
33.09184,-0.05747567,0.3851346,0.003217218
33.79592,-0.05239507,0.3842123,0.003168214
34.5,-0.04719168,0.3833746,0.003124362
