z,p,k,epsilon
1.817799e-18,2.213337,0.3913618,2.115867
0.7040816,2.256099,0.5551192,0.1789417
1.408163,2.248648,0.6229738,0.1375282
2.112245,2.17167,0.618455,0.09954908
2.816327,2.036714,0.6067905,0.07415134
3.520408,1.853635,0.5932901,0.0576501
4.22449,1.645815,0.577902,0.0460592
4.928571,1.423085,0.5612027,0.03754792
5.632653,1.214319,0.5444191,0.03117104
6.336735,1.027164,0.5287977,0.0263336
7.040816,0.8621831,0.5148201,0.02260931
7.744898,0.7182903,0.5024698,0.01968851
8.44898,0.5937124,0.4916152,0.01736025
9.153061,0.4866108,0.4820904,0.01547603
9.857143,0.3952248,0.4737479,0.01393232
10.56122,0.3179515,0.4664223,0.01265105
11.26531,0.2528705,0.4599575,0.01157349
11.96939,0.1979549,0.4542436,0.01065866
12.67347,0.1519617,0.449164,0.009873162
13.37755,0.1134082,0.4445986,0.009189094
14.08163,0.08161054,0.4405385,0.00859824
14.78571,0.05612208,0.437099,0.008112208
15.4898,0.03352202,0.4334535,0.007614127
16.19388,0.01609141,0.4303268,0.007200474
16.89796,0.001343369,0.4274767,0.006830289
17.60204,-0.01034188,0.4247292,0.006491913
18.30612,-0.0202913,0.4221629,0.006184205
19.0102,-0.02803552,0.4197691,0.00590974
19.71429,-0.03379245,0.417444,0.005656021
20.41837,-0.03881195,0.4152434,0.005422714
21.12245,-0.04223893,0.413103,0.005206173
21.82653,-0.04490803,0.4112238,0.00502496
22.53061,-0.0463129,0.4092791,0.004850867
23.23469,-0.04784237,0.4072584,0.004673279
23.93878,-0.04971523,0.405194,0.004492505
24.64286,-0.04891665,0.4033901,0.004352518
25.34694,-0.04824052,0.4015898,0.004213726
26.05102,-0.04787419,0.3998364,0.004080071
26.7551,-0.04627877,0.3981936,0.003967468
27.45918,-0.04471849,0.3965518,0.003854888
28.16327,-0.04335145,0.3949585,0.003747545
28.86735,-0.04121333,0.3935056,0.003657826
29.57143,-0.03908912,0.392053,0.003568112
30.27551,-0.03721225,0.3906413,0.003481869
30.97959,-0.03455051,0.3894267,0.003413047
31.68367,-0.03188877,0.388212,0.003344225
32.38776,-0.02951808,0.3870172,0.003276706
33.09184,-0.02667288,0.3860727,0.003226341
33.79592,-0.02390604,0.3851493,0.003177307
34.5,-0.02139467,0.3842274,0.003128297
