z,p,k,epsilon
0,-0.09823408,0.3826174,2.043759
0.7040816,-0.08107235,0.5665523,0.2212068
1.408163,-0.08235964,0.6472963,0.1755602
2.112245,-0.08983347,0.6727919,0.1408953
2.816327,-0.1216913,0.6681305,0.1097237
3.520408,-0.2005148,0.6465372,0.08369923
4.22449,-0.2862274,0.6159539,0.06273791
4.928571,-0.3750533,0.5875988,0.04793177
5.632653,-0.4306465,0.5644912,0.03784756
6.336735,-0.4780257,0.545609,0.03088423
7.040816,-0.5142986,0.5295489,0.02584717
7.744898,-0.5400599,0.5154856,0.02206451
8.44898,-0.5559221,0.5029674,0.01913743
9.153061,-0.5627568,0.4917427,0.01681725
9.857143,-0.561644,0.4816699,0.01494395
10.56122,-0.5539784,0.4727258,0.01341775
11.26531,-0.5411673,0.4648213,0.01215926
11.96939,-0.5247132,0.4578467,0.01110639
12.67347,-0.5057295,0.45169,0.01021614
13.37755,-0.4846868,0.446183,0.009449493
14.08163,-0.4630953,0.4413658,0.00879874
14.78571,-0.441421,0.4370922,0.008235312
15.4898,-0.4198075,0.4332616,0.007745444
16.19388,-0.3972341,0.4296092,0.007291897
16.89796,-0.3749973,0.4263071,0.006895461
17.60204,-0.3548189,0.4233008,0.006540836
18.30612,-0.3345526,0.4204523,0.006216853
19.0102,-0.3157701,0.4178477,0.005932486
19.71429,-0.2980881,0.4153705,0.005670837
20.41837,-0.2804305,0.4129915,0.005429563
21.12245,-0.2642905,0.4107361,0.005207776
21.82653,-0.2489187,0.4085708,0.005005066
22.53061,-0.2349771,0.4065877,0.004831403
23.23469,-0.2212171,0.4045838,0.004658864
23.93878,-0.2064437,0.4025131,0.004481303
24.64286,-0.1942973,0.4006866,0.004341578
25.34694,-0.1824898,0.3988639,0.004201979
26.05102,-0.1707077,0.397069,0.00406684
26.7551,-0.1605147,0.3954238,0.003954164
27.45918,-0.1503596,0.3937788,0.003841498
28.16327,-0.1402671,0.3921767,0.003733763
28.86735,-0.1314254,0.3907381,0.003644434
29.57143,-0.1225837,0.3892996,0.003555105
30.27551,-0.1137487,0.3878997,0.003469059
30.97959,-0.1056981,0.3867099,0.003400831
31.68367,-0.09768757,0.3855203,0.003332606
32.38776,-0.08967699,0.3843306,0.003264381
33.09184,-0.08212419,0.3834351,0.003215852
33.79592,-0.07472408,0.3825411,0.00316744
34.5,-0.06732396,0.3816472,0.003119028
