z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.262949,-0.9086447,0.1063259
1.408163,0.3252588,-0.4292059,0.1390974
2.112245,0.3107112,0.148137,0.1280778
2.816327,0.3346107,0.4725913,0.02730222
3.520408,1.761181,0.8292642,-0.612823
4.22449,3.26692,1.334646,-1.005499
4.928571,3.527266,1.556672,-1.094514
5.632653,3.739884,1.790234,-1.078338
6.336735,3.925282,1.96152,-0.9800033
7.040816,4.095495,2.060627,-0.8469829
7.744898,4.249971,2.105863,-0.7141267
8.44898,4.385852,2.120776,-0.596924
9.153061,4.501696,2.122549,-0.4990256
9.857143,4.598802,2.120526,-0.4189338
10.56122,4.679802,2.118988,-0.3534561
11.26531,4.748046,2.118992,-0.2996358
11.96939,4.806611,2.120642,-0.2547463
12.67347,4.857812,2.123562,-0.2170598
13.37755,4.903691,2.127478,-0.1850122
14.08163,4.944487,2.132021,-0.1581542
14.78571,4.97746,2.1365,-0.1377052
15.4898,5.016843,2.142542,-0.1147701
16.19388,5.049156,2.148416,-0.09796284
16.89796,5.079116,2.154368,-0.08336813
17.60204,5.107089,2.160424,-0.07065428
18.30612,5.133625,2.166585,-0.0595594
19.0102,5.158517,2.172801,-0.05000905
19.71429,5.182232,2.179053,-0.04157549
20.41837,5.204472,2.185171,-0.03412242
21.12245,5.225443,2.191181,-0.02753254
21.82653,5.243454,2.196563,-0.02221833
22.53061,5.263981,2.202854,-0.01661855
23.23469,5.281885,2.208579,-0.01173988
23.93878,5.299346,2.213997,-0.007322616
24.64286,5.315261,2.21925,-0.003856664
25.34694,5.330557,2.224363,-0.0002514025
26.05102,5.344873,2.229079,0.002874174
26.7551,5.358193,2.233672,0.005654927
27.45918,5.371053,2.238137,0.008514308
28.16327,5.382923,2.242211,0.01093426
28.86735,5.393918,2.246128,0.01323062
29.57143,5.404499,2.249918,0.01564285
30.27551,5.414184,2.25335,0.01776081
30.97959,5.423183,2.256697,0.01962555
31.68367,5.431783,2.259962,0.02149804
32.38776,5.439721,2.262984,0.02298108
33.09184,5.447202,2.26595,0.02407607
33.79592,5.454281,2.26878,0.02540256
34.5,5.460904,2.271372,0.02656105
