z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.9758969,-0.6274402,-0.07562937
1.408163,-0.749878,-0.4007573,-0.1783781
2.112245,-0.3947462,-0.04816372,-0.3075353
2.816327,0.1905241,0.3445014,-0.4235624
3.520408,0.9130129,0.5723143,-0.4850967
4.22449,1.70766,0.68054,-0.5358601
4.928571,2.574257,0.8351587,-0.5677796
5.632653,3.395546,1.07361,-0.5672951
6.336735,3.985342,1.311052,-0.5372501
7.040816,4.351337,1.495415,-0.4878327
7.744898,4.561864,1.628564,-0.4301504
8.44898,4.686732,1.728794,-0.371992
9.153061,4.767719,1.80754,-0.3171027
9.857143,4.825769,1.870467,-0.2670454
10.56122,4.870969,1.920984,-0.2229256
11.26531,4.908831,1.961831,-0.1846172
11.96939,4.94205,1.995374,-0.1518089
12.67347,4.972249,2.02324,-0.12386
13.37755,5.000547,2.046828,-0.1000506
14.08163,5.026934,2.066695,-0.08020689
14.78571,5.052211,2.084037,-0.06347504
15.4898,5.076515,2.099236,-0.04959514
16.19388,5.100276,2.112807,-0.03782907
16.89796,5.123086,2.12506,-0.02804843
17.60204,5.145183,2.136179,-0.01973179
18.30612,5.166727,2.146578,-0.01262487
19.0102,5.187276,2.156016,-0.006824378
19.71429,5.207254,2.164833,-0.001861543
20.41837,5.226555,2.173194,0.002437042
21.12245,5.244955,2.180973,0.006140843
21.82653,5.260022,2.187259,0.008901997
22.53061,5.277977,2.194625,0.01146773
23.23469,5.296136,2.202075,0.01411214
23.93878,5.312422,2.208624,0.01684547
24.64286,5.326883,2.214339,0.01881723
25.34694,5.341191,2.220011,0.02041304
26.05102,5.35514,2.225501,0.02181973
26.7551,5.367369,2.230285,0.02337894
27.45918,5.379567,2.235059,0.02458184
28.16327,5.391311,2.23963,0.02568102
28.86735,5.401394,2.243565,0.0268868
29.57143,5.411441,2.247477,0.02781544
30.27551,5.421149,2.251241,0.02865104
30.97959,5.429152,2.254387,0.02937771
31.68367,5.437081,2.257485,0.02994788
32.38776,5.444838,2.260502,0.0304241
33.09184,5.450819,2.26287,0.03063957
33.79592,5.456559,2.265131,0.03081827
34.5,5.462185,2.267327,0.03094607
