z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.05368388,0.01991853,0.06048877
1.408163,-0.0002318816,-0.04249559,0.08465213
2.112245,-0.08697643,-0.07043865,0.1071776
2.816327,-0.1807458,-0.05545699,0.1354032
3.520408,-0.2457154,-0.01377832,0.1717017
4.22449,-0.2510345,0.04319244,0.2101505
4.928571,-0.1777022,0.1059414,0.2436033
5.632653,-0.001746129,0.1635987,0.2743219
6.336735,0.4597021,0.3605744,0.266531
7.040816,3.674582,2.281865,0.270971
7.744898,4.091818,2.383104,0.1218973
8.44898,4.290393,2.35056,0.02189218
9.153061,4.43917,2.307455,-0.0279459
9.857143,4.553525,2.270932,-0.05229794
10.56122,4.644271,2.242962,-0.06238809
11.26531,4.718875,2.222134,-0.06448795
11.96939,4.782288,2.206774,-0.06229703
12.67347,4.837456,2.195688,-0.05782395
13.37755,4.886699,2.187904,-0.0521344
14.08163,4.930257,2.182862,-0.04613817
14.78571,4.965728,2.18018,-0.04072857
15.4898,5.006952,2.178429,-0.03401839
16.19388,5.040749,2.178741,-0.0284986
16.89796,5.072068,2.180084,-0.02301079
17.60204,5.101231,2.182276,-0.0182822
18.30612,5.128593,2.185176,-0.01378795
19.0102,5.154189,2.188765,-0.00978443
19.71429,5.178424,2.192751,-0.006149418
20.41837,5.201274,2.196995,-0.002624055
21.12245,5.222687,2.201418,0.0003901697
21.82653,5.239838,2.205308,0.00279209
22.53061,5.261956,2.210708,0.005586789
23.23469,5.28065,2.215481,0.008327659
23.93878,5.297782,2.219909,0.01048785
24.64286,5.314114,2.224597,0.01230384
25.34694,5.329571,2.22902,0.01438069
26.05102,5.343816,2.233194,0.01603111
26.7551,5.357446,2.23742,0.01762425
27.45918,5.370372,2.241423,0.01933563
28.16327,5.382106,2.245105,0.02069709
28.86735,5.393314,2.248775,0.02204247
29.57143,5.403885,2.252235,0.02349219
30.27551,5.413338,2.255349,0.02467001
30.97959,5.422386,2.258471,0.02571777
31.68367,5.430813,2.261419,0.02681304
32.38776,5.438285,2.264041,0.02757149
33.09184,5.445444,2.26666,0.02803875
33.79592,5.45197,2.269074,0.02863496
34.5,5.457699,2.271109,0.02902835
