z,U_0,U_1,U_2
1.81702e-18,-1.027936e-17,-4.870588e-18,-3.529482e-20
0.7040816,-0.4867873,-0.3293564,0.09821693
1.408163,-0.4786966,-0.386155,0.1825489
2.112245,-0.4311025,-0.3792095,0.236134
2.816327,-0.361669,-0.3344716,0.2716828
3.520408,-0.2518274,-0.2485317,0.2903956
4.22449,0.1867421,0.005980596,0.2341974
4.928571,3.837574,1.332854,0.3601758
5.632653,4.189393,1.584528,0.3949062
6.336735,4.279866,1.730306,0.3726486
7.040816,4.362406,1.843616,0.3357362
7.744898,4.439881,1.930765,0.2932399
8.44898,4.512741,1.994272,0.2496164
9.153061,4.580874,2.039116,0.2088446
9.857143,4.644201,2.070256,0.1729366
10.56122,4.702746,2.09176,0.1427384
11.26531,4.756738,2.106874,0.1180573
11.96939,4.806618,2.117957,0.09818651
12.67347,4.85278,2.126488,0.08233502
13.37755,4.895926,2.133512,0.06972757
14.08163,4.935375,2.139551,0.05995275
14.78571,4.96789,2.144506,0.05314631
15.4898,5.007257,2.150607,0.04614738
16.19388,5.039874,2.15608,0.04163623
16.89796,5.070363,2.161523,0.03822285
17.60204,5.098866,2.16698,0.03557126
18.30612,5.125902,2.172462,0.03353218
19.0102,5.151409,2.178113,0.0320665
19.71429,5.175691,2.183771,0.03095833
20.41837,5.198506,2.18934,0.03022816
21.12245,5.219995,2.194868,0.02960486
21.82653,5.237679,2.199617,0.02930493
22.53061,5.259902,2.205989,0.02887892
23.23469,5.278355,2.211179,0.02908993
23.93878,5.295654,2.216227,0.02901218
24.64286,5.312121,2.221366,0.02913934
25.34694,5.327722,2.226079,0.02956329
26.05102,5.342127,2.230641,0.02968369
26.7551,5.355845,2.235108,0.0300372
27.45918,5.368871,2.239267,0.0305469
28.16327,5.380697,2.243172,0.03081674
28.86735,5.391908,2.246943,0.03123027
29.57143,5.402483,2.250448,0.03175719
30.27551,5.411927,2.253642,0.03207414
30.97959,5.420834,2.256715,0.03241359
31.68367,5.429059,2.259531,0.0328221
32.38776,5.436326,2.26203,0.03305496
33.09184,5.443097,2.26438,0.03318115
33.79592,5.449036,2.266429,0.03330746
34.5,5.454295,2.268203,0.03335962
