z,U_0,U_1,U_2
0,0,0,0
0.7040816,2.728788,0.5295845,-0.22466
1.408163,2.975134,0.5258891,-0.3154195
2.112245,3.237155,0.5959355,-0.2329916
2.816327,3.383339,0.7218609,-0.03885098
3.520408,3.169832,0.9034574,0.1711254
4.22449,3.99359,1.288806,0.2497014
4.928571,4.1228,1.446338,0.2885298
5.632653,4.229348,1.580672,0.3023628
6.336735,4.321882,1.688889,0.297358
7.040816,4.404461,1.776571,0.2817291
7.744898,4.479116,1.847532,0.2599098
8.44898,4.547166,1.904733,0.2351567
9.153061,4.609632,1.950673,0.2097908
9.857143,4.667285,1.987498,0.1854361
10.56122,4.720693,2.017084,0.1629839
11.26531,4.770318,2.041017,0.1429248
11.96939,4.81661,2.060728,0.1253252
12.67347,4.859878,2.077231,0.1101576
13.37755,4.900717,2.091419,0.09716692
14.08163,4.938416,2.10362,0.08635843
14.78571,4.969755,2.113269,0.07823983
15.4898,5.007844,2.124603,0.06939225
16.19388,5.039789,2.133945,0.063111
16.89796,5.069722,2.142586,0.05787852
17.60204,5.097834,2.150733,0.05353102
18.30612,5.124755,2.158598,0.04990868
19.0102,5.150017,2.166059,0.04696036
19.71429,5.174261,2.173351,0.04449552
20.41837,5.197045,2.180291,0.04243425
21.12245,5.218503,2.18694,0.04073829
21.82653,5.237027,2.192849,0.03951001
22.53061,5.258159,2.19968,0.03828868
23.23469,5.276536,2.205797,0.03735421
23.93878,5.29446,2.211587,0.03655594
24.64286,5.310821,2.217067,0.03617078
25.34694,5.326498,2.222393,0.03574722
26.05102,5.341158,2.227341,0.03543805
26.7551,5.354764,2.232021,0.03536602
27.45918,5.367863,2.236563,0.03525724
28.16327,5.379912,2.240722,0.03522271
28.86735,5.390982,2.244591,0.03531744
29.57143,5.401584,2.248313,0.03538084
30.27551,5.411223,2.251679,0.03547384
30.97959,5.419945,2.254743,0.03561373
31.68367,5.428114,2.257613,0.03572352
32.38776,5.43553,2.260206,0.03582501
33.09184,5.442073,2.262464,0.03589038
33.79592,5.447851,2.264421,0.03591543
34.5,5.45319,2.266215,0.03591726
