z,U_0,U_1,U_2
0,0,0,0
0.7040816,2.328648,-0.1451306,0.08730215
1.408163,2.85125,0.1276496,0.1698481
2.112245,3.194822,0.4376665,0.263736
2.816327,3.458058,0.709503,0.3553127
3.520408,3.67755,0.9505645,0.4199383
4.22449,3.864528,1.148001,0.440375
4.928571,4.020548,1.29574,0.4371703
5.632653,4.156552,1.414245,0.4238341
6.336735,4.269913,1.509984,0.4074931
7.040816,4.367457,1.591779,0.3883017
7.744898,4.452559,1.662798,0.3668604
8.44898,4.527785,1.724716,0.3439156
9.153061,4.595062,1.778698,0.3203178
9.857143,4.65582,1.825725,0.2967985
10.56122,4.711122,1.866689,0.2740803
11.26531,4.761868,1.902493,0.2526169
11.96939,4.808745,1.934062,0.2326654
12.67347,4.852302,1.962037,0.2142929
13.37755,4.893234,1.987146,0.1973986
14.08163,4.931055,2.009387,0.1822547
14.78571,4.966717,2.029652,0.1685687
15.4898,5.000367,2.048126,0.1561962
16.19388,5.032505,2.065157,0.1449433
16.89796,5.06276,2.080822,0.1349524
17.60204,5.091477,2.09531,0.1259122
18.30612,5.119005,2.108964,0.1177223
19.0102,5.144707,2.121446,0.1105866
19.71429,5.169288,2.133136,0.1041026
20.41837,5.192739,2.144178,0.09825167
21.12245,5.214798,2.15443,0.09301205
21.82653,5.23265,2.162677,0.08903553
22.53061,5.25285,2.17186,0.08490127
23.23469,5.273543,2.181295,0.08076381
23.93878,5.29379,2.190489,0.07673139
24.64286,5.310109,2.197667,0.07414557
25.34694,5.32643,2.204912,0.07147878
26.05102,5.342363,2.211971,0.06888847
26.7551,5.355926,2.21785,0.06711548
27.45918,5.369609,2.223828,0.06524877
28.16327,5.382757,2.229548,0.06349307
28.86735,5.393719,2.234232,0.06233288
29.57143,5.404774,2.23899,0.06110645
30.27551,5.415454,2.243574,0.05993372
30.97959,5.423833,2.247094,0.05927116
31.68367,5.432272,2.250661,0.05857361
32.38776,5.440597,2.254192,0.05785882
33.09184,5.446603,2.256647,0.05754158
33.79592,5.452452,2.259049,0.05722214
34.5,5.458365,2.261506,0.05687464
