z,p,k,epsilon
0,3.499906,0.1962713,0.7515852
0.7040816,3.527838,0.533943,0.152784
1.408163,3.592461,0.6109041,0.1267033
2.112245,3.666784,0.6378481,0.1008996
2.816327,3.641879,0.6597956,0.08357097
3.520408,3.403098,0.6660488,0.06959322
4.22449,3.004079,0.6422998,0.05533185
4.928571,2.583472,0.6124644,0.04414593
5.632653,2.275922,0.5845104,0.03558922
6.336735,1.97186,0.5631521,0.02965219
7.040816,1.698624,0.5452217,0.02519695
7.744898,1.453947,0.5297527,0.02175358
8.44898,1.237028,0.5161604,0.01902722
9.153061,1.046664,0.5041655,0.01683427
9.857143,0.8812278,0.4935527,0.01504475
10.56122,0.7388525,0.4841882,0.01357064
11.26531,0.6172054,0.4758826,0.01234018
11.96939,0.5134294,0.4685086,0.01130033
12.67347,0.4251613,0.4619468,0.01041338
13.37755,0.3497751,0.4560483,0.009645147
14.08163,0.2866537,0.4508557,0.008989287
14.78571,0.2377202,0.4465888,0.008466311
15.4898,0.1868239,0.4417993,0.007897613
16.19388,0.1485144,0.4379009,0.007446731
16.89796,0.1168399,0.4342549,0.007041796
17.60204,0.08882223,0.4309227,0.006679363
18.30612,0.06554182,0.4277601,0.0063503
19.0102,0.04620421,0.424833,0.006053673
19.71429,0.02947953,0.4220609,0.005783037
20.41837,0.0158435,0.4194043,0.005534283
21.12245,0.003656245,0.4168903,0.005307688
21.82653,-0.00429692,0.4148846,0.00513248
22.53061,-0.01321275,0.4122597,0.004911099
23.23469,-0.01978689,0.4099145,0.004722757
23.93878,-0.02606816,0.4077324,0.004556554
24.64286,-0.0290701,0.4056709,0.004401969
25.34694,-0.03235382,0.4036586,0.00425735
26.05102,-0.0358098,0.4017094,0.004125508
26.7551,-0.03671454,0.3998417,0.004001468
27.45918,-0.03801771,0.3980284,0.003884626
28.16327,-0.03941706,0.3962976,0.00377954
28.86735,-0.0389973,0.3946454,0.003680492
29.57143,-0.03886994,0.3930575,0.00358771
30.27551,-0.03883594,0.3915693,0.003505106
30.97959,-0.03745195,0.3901599,0.003427436
31.68367,-0.03620985,0.3888409,0.003356382
32.38776,-0.03509643,0.387627,0.003293337
33.09184,-0.03315096,0.386488,0.003234457
33.79592,-0.03091886,0.3854884,0.003183833
34.5,-0.02891204,0.3845816,0.003138736
