z,p,k,epsilon
3.634151e-18,0.9961215,0.5472227,3.499097
0.7040816,1.009218,0.4675904,0.1411134
1.408163,1.005347,0.6161015,0.1279248
2.112245,1.040532,0.7243917,0.1300064
2.816327,1.039745,0.7912701,0.1253031
3.520408,0.9255469,0.8059948,0.1098799
4.22449,0.7250309,0.7676652,0.08608947
4.928571,0.5012702,0.7150407,0.06526166
5.632653,0.3823503,0.6679203,0.04996177
6.336735,0.2550397,0.6307984,0.03957711
7.040816,0.1451115,0.600665,0.03222489
7.744898,0.04984645,0.5756276,0.02684647
8.44898,-0.03161615,0.554375,0.02279283
9.153061,-0.09975196,0.5359523,0.0196467
9.857143,-0.1555579,0.5199788,0.0171715
10.56122,-0.2001345,0.5061048,0.01519642
11.26531,-0.2344473,0.4940017,0.01359474
11.96939,-0.260178,0.4834098,0.01227469
12.67347,-0.278822,0.4741525,0.01117618
13.37755,-0.291287,0.4659391,0.01024322
14.08163,-0.2987883,0.4588272,0.009462154
14.78571,-0.3020381,0.4531563,0.008856077
15.4898,-0.3024725,0.4467476,0.008193293
16.19388,-0.2995236,0.4416498,0.007678386
16.89796,-0.294875,0.4370835,0.007228057
17.60204,-0.2890329,0.4329073,0.006828277
18.30612,-0.2816761,0.4290373,0.006468176
19.0102,-0.2730992,0.4255072,0.006146492
19.71429,-0.264457,0.4222153,0.005854416
20.41837,-0.2554518,0.4191514,0.005590277
21.12245,-0.2458846,0.4162742,0.005351519
21.82653,-0.2368286,0.4137804,0.005149502
22.53061,-0.2273802,0.4110873,0.004938748
23.23469,-0.2175373,0.4086167,0.004752571
23.93878,-0.207053,0.4061267,0.004568377
24.64286,-0.1977441,0.4039451,0.004413773
25.34694,-0.1883241,0.4017819,0.004265003
26.05102,-0.179479,0.3997024,0.0041263
26.7551,-0.1706683,0.3977808,0.004003726
27.45918,-0.1619025,0.3958795,0.00388469
28.16327,-0.1536791,0.3940693,0.003774824
28.86735,-0.1454141,0.3924134,0.003678165
29.57143,-0.1372075,0.390784,0.003584396
30.27551,-0.1293798,0.3892435,0.003498038
30.97959,-0.1215652,0.3878692,0.003423284
31.68367,-0.1137777,0.38654,0.003351972
32.38776,-0.1062246,0.3852856,0.003285774
33.09184,-0.09851858,0.3842101,0.003230189
33.79592,-0.09059008,0.3832201,0.003179677
34.5,-0.08269154,0.3822733,0.003131611
