z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.2714657,2.298261,-0.02242487
1.408163,0.233821,2.498502,-0.05700918
2.112245,0.5784558,2.678296,-0.0403825
2.816327,0.800756,2.833925,0.06429427
3.520408,0.9678112,2.972521,0.2456627
4.22449,1.138211,3.108971,0.4941237
4.928571,1.39983,3.255535,0.7938209
5.632653,1.827378,3.398757,1.061251
6.336735,2.37825,3.492289,1.150546
7.040816,2.846759,3.538149,1.036816
7.744898,3.141394,3.580664,0.8562592
8.44898,3.294994,3.618799,0.6922523
9.153061,3.393219,3.656558,0.5730866
9.857143,3.462143,3.690034,0.4847735
10.56122,3.517175,3.719882,0.4182816
11.26531,3.564798,3.747208,0.3668618
11.96939,3.607714,3.772714,0.3258485
12.67347,3.647196,3.79684,0.2923527
13.37755,3.684235,3.820058,0.2642403
14.08163,3.718208,3.841859,0.2408277
14.78571,3.746414,3.860346,0.2229584
15.4898,3.78061,3.883228,0.2028541
16.19388,3.809341,3.902936,0.1875645
16.89796,3.836178,3.9217,0.1742856
17.60204,3.861535,3.939767,0.1624995
18.30612,3.88577,3.957307,0.1516481
19.0102,3.908426,3.974074,0.142568
19.71429,3.930115,3.990336,0.1341369
20.41837,3.950443,4.005749,0.1265937
21.12245,3.96959,4.020436,0.1199307
21.82653,3.986135,4.033282,0.1143502
22.53061,4.004655,4.047781,0.1084469
23.23469,4.021195,4.06089,0.1034485
23.93878,4.037187,4.073531,0.09853741
24.64286,4.051457,4.085086,0.09496577
25.34694,4.065471,4.096435,0.09131928
26.05102,4.078437,4.106921,0.08800972
26.7551,4.090311,4.116669,0.08537751
27.45918,4.10195,4.126212,0.082714
28.16327,4.11253,4.134861,0.0803487
28.86735,4.122129,4.14278,0.07846663
29.57143,4.131473,4.150469,0.07658068
30.27551,4.139875,4.15734,0.07489773
30.97959,4.147332,4.163465,0.07362047
31.68367,4.154444,4.169278,0.07235107
32.38776,4.160847,4.174465,0.07114724
33.09184,4.166306,4.178879,0.07034043
33.79592,4.171226,4.182819,0.06957908
34.5,4.175742,4.186406,0.06885434
