z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.4719739,-0.7558688,0.05833648
1.408163,0.3349392,-0.5302898,0.06553289
2.112245,0.1569797,-0.3404351,0.05670772
2.816327,-0.00800287,-0.2039333,0.04841673
3.520408,-0.1317549,-0.09523394,0.04402357
4.22449,-0.1901997,0.05765233,0.0208415
4.928571,-0.1228851,0.338519,-0.05134259
5.632653,0.1791067,0.8594394,-0.191614
6.336735,0.8634404,1.733731,-0.3571234
7.040816,1.90081,2.794614,-0.4204883
7.744898,2.742217,3.51184,-0.3627876
8.44898,3.085369,3.752925,-0.3009577
9.153061,3.240232,3.832975,-0.2593078
9.857143,3.346886,3.872682,-0.2270305
10.56122,3.434148,3.897405,-0.199248
11.26531,3.508782,3.914844,-0.1743092
11.96939,3.573629,3.928075,-0.1516283
12.67347,3.630194,3.939212,-0.1309154
13.37755,3.680143,3.949367,-0.1121832
14.08163,3.723738,3.959006,-0.09549195
14.78571,3.761901,3.968306,-0.08083486
15.4898,3.797261,3.978018,-0.06727682
16.19388,3.829481,3.987932,-0.05595084
16.89796,3.858269,3.998134,-0.04552832
17.60204,3.884741,4.008326,-0.03685163
18.30612,3.909227,4.018864,-0.02852513
19.0102,3.931327,4.029429,-0.02134843
19.71429,3.952056,4.039908,-0.01543745
20.41837,3.971406,4.050419,-0.009763839
21.12245,3.989524,4.060754,-0.004812638
21.82653,4.004057,4.069555,-0.0008599676
22.53061,4.019573,4.079304,0.00266275
23.23469,4.036661,4.090029,0.006612756
23.93878,4.051285,4.099823,0.01077556
24.64286,4.063718,4.108876,0.01395034
25.34694,4.076099,4.117652,0.01629884
26.05102,4.088141,4.126261,0.01857477
26.7551,4.098365,4.134182,0.02103928
27.45918,4.108608,4.141917,0.02283596
28.16327,4.118457,4.149446,0.02465997
28.86735,4.126785,4.15623,0.02669212
29.57143,4.135104,4.162839,0.02816238
30.27551,4.14317,4.169304,0.02965501
30.97959,4.149878,4.175119,0.03082944
31.68367,4.156521,4.180746,0.03159881
32.38776,4.163081,4.186313,0.03226643
33.09184,4.168561,4.191315,0.03270268
33.79592,4.173807,4.195986,0.03288945
34.5,4.178969,4.200516,0.03294209
