z,p,k,epsilon
0,-1.677884,1.27458,12.43824
0.7040816,-1.93501,1.257879,0.5917819
1.408163,-2.138239,1.438847,0.4980771
2.112245,-2.152151,1.519173,0.4689551
2.816327,-2.235435,1.440327,0.392689
3.520408,-2.352233,1.197752,0.2477724
4.22449,-2.222405,0.9852102,0.1427545
4.928571,-1.99546,0.8413296,0.08911007
5.632653,-1.706418,0.7311828,0.05781027
6.336735,-1.475339,0.6549486,0.0409055
7.040816,-1.282565,0.600761,0.03105043
7.744898,-1.122724,0.5612631,0.02477206
8.44898,-0.9904549,0.5320707,0.02053476
9.153061,-0.8793754,0.5098119,0.01749957
9.857143,-0.7844334,0.4925375,0.0152418
10.56122,-0.7040803,0.4789179,0.01350429
11.26531,-0.6356045,0.468015,0.01213093
11.96939,-0.5763391,0.4591882,0.0110236
12.67347,-0.5246212,0.4518968,0.01010998
13.37755,-0.4788295,0.4457397,0.009338964
14.08163,-0.4382314,0.4405221,0.008687673
14.78571,-0.4027628,0.4362042,0.00814837
15.4898,-0.370849,0.432053,0.007634887
16.19388,-0.342239,0.4285927,0.007204933
16.89796,-0.3160812,0.4253997,0.006819254
17.60204,-0.2926228,0.4225202,0.006474271
18.30612,-0.2708832,0.419804,0.006160289
19.0102,-0.2515653,0.4173161,0.005881197
19.71429,-0.2336336,0.414981,0.005626544
20.41837,-0.216865,0.4127377,0.005391506
21.12245,-0.2014424,0.4106051,0.005175243
21.82653,-0.1897765,0.4089186,0.005011233
22.53061,-0.1755455,0.4067401,0.004810499
23.23469,-0.1618985,0.404678,0.004627531
23.93878,-0.1490602,0.4027935,0.004464332
24.64286,-0.1379213,0.401033,0.00432273
25.34694,-0.1275967,0.3992827,0.004185281
26.05102,-0.1184765,0.397574,0.004055218
26.7551,-0.1090752,0.3959746,0.003941775
27.45918,-0.1004982,0.3943852,0.003830525
28.16327,-0.09262498,0.3928467,0.00372626
28.86735,-0.08458289,0.3914356,0.00363618
29.57143,-0.07720732,0.3900367,0.003547761
30.27551,-0.07046574,0.388693,0.003465027
30.97959,-0.06343073,0.3875038,0.003395126
31.68367,-0.05672078,0.3863404,0.003327463
32.38776,-0.05051439,0.3852226,0.003263502
33.09184,-0.0443783,0.3842843,0.003211582
33.79592,-0.03854914,0.383406,0.00316351
34.5,-0.0334931,0.3825433,0.003116615
