z,U_0,U_1,U_2
0,0,0,0
0.7040816,1.316943,0.1922052,-0.1008054
1.408163,1.836356,0.1906508,-0.2090373
2.112245,2.412155,0.1637845,-0.3046797
2.816327,3.001611,0.1173184,-0.3553962
3.520408,3.507035,0.07709846,-0.3376027
4.22449,3.892522,0.06947865,-0.2767561
4.928571,4.177843,0.08060521,-0.2159246
5.632653,4.402348,0.09182849,-0.169252
6.336735,4.573839,0.09539159,-0.1364887
7.040816,4.709841,0.09321965,-0.1128194
7.744898,4.821092,0.08767565,-0.09521121
8.44898,4.91431,0.08040348,-0.08160642
9.153061,4.994374,0.0725501,-0.07056179
9.857143,5.064264,0.06468394,-0.06122521
10.56122,5.126338,0.05717814,-0.05309338
11.26531,5.182165,0.05022195,-0.045857
11.96939,5.232836,0.04384174,-0.03934066
12.67347,5.27929,0.03808793,-0.03342546
13.37755,5.322418,0.03293778,-0.02800823
14.08163,5.362082,0.02843855,-0.02307272
14.78571,5.397703,0.02462077,-0.01879886
15.4898,5.434105,0.02097151,-0.01447377
16.19388,5.466925,0.01800996,-0.010905
16.89796,5.497876,0.01544371,-0.007529539
17.60204,5.527213,0.01322762,-0.004580432
18.30612,5.555159,0.01130038,-0.001744963
19.0102,5.581309,0.009700568,0.0007608282
19.71429,5.60627,0.008337947,0.00295443
20.41837,5.630025,0.007161498,0.005032369
21.12245,5.652635,0.006145897,0.006924981
21.82653,5.670316,0.005431661,0.008404087
22.53061,5.691447,0.004723487,0.01000387
23.23469,5.712281,0.004017253,0.01169792
23.93878,5.731988,0.003329617,0.01323623
24.64286,5.748896,0.00288844,0.01461378
25.34694,5.765276,0.002508909,0.01579229
26.05102,5.780966,0.002141203,0.0169078
26.7551,5.794986,0.001832109,0.01813965
27.45918,5.808686,0.001589464,0.01917088
28.16327,5.821639,0.001340707,0.02018329
28.86735,5.832965,0.001115384,0.02127651
29.57143,5.844036,0.0009415737,0.02221416
30.27551,5.854422,0.0007548942,0.02313457
30.97959,5.863231,0.0005798138,0.02413594
31.68367,5.871708,0.0004317899,0.02505286
32.38776,5.879693,0.0002711923,0.02595568
33.09184,5.88617,0.000122525,0.02685009
33.79592,5.892113,-2.032569e-05,0.02766456
34.5,5.897878,-0.0001502961,0.0284217
