z,U_0,U_1,U_2
1.816559e-18,6.464486e-17,-1.142176e-17,-1.014721e-19
0.7040816,2.134528,-1.078046,-0.34793
1.408163,2.424589,-1.218694,-0.4252415
2.112245,2.941917,-1.211304,-0.2254239
2.816327,3.523145,-0.9687336,0.1058402
3.520408,4.110831,-0.5134035,0.3197116
4.22449,4.452624,-0.2764649,0.3066609
4.928571,4.63531,-0.2219813,0.2845363
5.632653,4.75661,-0.2016339,0.2780988
6.336735,4.845316,-0.1838557,0.2726784
7.040816,4.916802,-0.1651343,0.2637356
7.744898,4.97806,-0.1463447,0.2515179
8.44898,5.032764,-0.1285249,0.2371441
9.153061,5.082985,-0.1122854,0.2217375
9.857143,5.129919,-0.09797023,0.2062941
10.56122,5.174255,-0.08543108,0.1912604
11.26531,5.216389,-0.07460918,0.1770533
11.96939,5.25664,-0.06520927,0.1637543
12.67347,5.295163,-0.05712152,0.151523
13.37755,5.332349,-0.05012696,0.1402929
14.08163,5.367438,-0.04418875,0.1302419
14.78571,5.401164,-0.03897925,0.1210502
15.4898,5.433396,-0.03449149,0.1127759
16.19388,5.464984,-0.03055639,0.1052244
16.89796,5.494866,-0.02720828,0.09858754
17.60204,5.523616,-0.02420395,0.0924747
18.30612,5.551378,-0.02157509,0.08695698
19.0102,5.577496,-0.01935202,0.08213049
19.71429,5.602711,-0.01735855,0.07773706
20.41837,5.62682,-0.01561766,0.07383451
21.12245,5.649934,-0.01403587,0.07026221
21.82653,5.672001,-0.01263831,0.06707152
22.53061,5.692062,-0.01149098,0.06450229
23.23469,5.711962,-0.01037571,0.06199512
23.93878,5.732017,-0.009272461,0.0595348
24.64286,5.749187,-0.008473293,0.0578604
25.34694,5.766359,-0.007660503,0.05615024
26.05102,5.783044,-0.006895627,0.05459134
26.7551,5.797497,-0.006297751,0.05349827
27.45918,5.81195,-0.005699874,0.0524052
28.16327,5.825798,-0.0051448,0.05145033
28.86735,5.83752,-0.004708184,0.05083899
29.57143,5.849242,-0.004271568,0.05022764
30.27551,5.860518,-0.003860972,0.04970469
30.97959,5.869509,-0.003551705,0.04950495
31.68367,5.8785,-0.003242437,0.04930521
32.38776,5.887427,-0.002934918,0.04911504
33.09184,5.893774,-0.002735463,0.04918916
33.79592,5.900057,-0.002533281,0.04925046
34.5,5.906339,-0.002331099,0.04931175
