z,p,k,epsilon
0,-2.112468,0.2516625,1.091105
0.7040816,-2.14479,0.8737987,0.3139115
1.408163,-2.162476,1.168855,0.4193703
2.112245,-2.140284,1.292553,0.4948794
2.816327,-2.077104,1.204083,0.4531811
3.520408,-1.983633,1.017416,0.3212757
4.22449,-1.883355,0.8800987,0.2088878
4.928571,-1.787131,0.7963115,0.1399662
5.632653,-1.69555,0.7325833,0.0957996
6.336735,-1.606492,0.6792238,0.06753509
7.040816,-1.516973,0.6325914,0.04874912
7.744898,-1.427558,0.5925236,0.03621894
8.44898,-1.339145,0.5588294,0.02781183
9.153061,-1.252646,0.5309509,0.02209412
9.857143,-1.168775,0.5080779,0.01811572
10.56122,-1.088182,0.4895863,0.01530949
11.26531,-1.011507,0.4746443,0.01326193
11.96939,-0.9390494,0.4626581,0.01173261
12.67347,-0.8708326,0.4529589,0.01055052
13.37755,-0.8064651,0.4450222,0.009607371
14.08163,-0.747276,0.4385812,0.008849413
14.78571,-0.6927341,0.4332598,0.008220825
15.4898,-0.6406673,0.4288028,0.007691668
16.19388,-0.5924209,0.4248606,0.007225234
16.89796,-0.5483943,0.4214584,0.006820939
17.60204,-0.5074557,0.4184074,0.006461457
18.30612,-0.4693839,0.4156464,0.00613867
19.0102,-0.4351372,0.4131763,0.005856614
19.71429,-0.4029613,0.410842,0.005598104
20.41837,-0.373099,0.4086454,0.00536143
21.12245,-0.3451576,0.4065817,0.005146162
21.82653,-0.3236966,0.4049132,0.004978952
22.53061,-0.2991395,0.4028816,0.004788724
23.23469,-0.2742995,0.400826,0.004599708
23.93878,-0.2524875,0.398996,0.004433514
24.64286,-0.234307,0.3973114,0.004296075
25.34694,-0.2163778,0.3956252,0.004159747
26.05102,-0.1989368,0.3939592,0.004027902
26.7551,-0.1839313,0.3924417,0.003918172
27.45918,-0.1691127,0.3909133,0.003808187
28.16327,-0.1547103,0.38942,0.003703104
28.86735,-0.1420671,0.3880898,0.003616176
29.57143,-0.1296223,0.3867497,0.00352902
30.27551,-0.1174602,0.3854397,0.003445074
30.97959,-0.1064654,0.3843394,0.003378757
31.68367,-0.09564789,0.3832316,0.003312273
32.38776,-0.08489673,0.3821359,0.003246932
33.09184,-0.07550958,0.3812886,0.003198594
33.79592,-0.06637964,0.3804591,0.003151525
34.5,-0.05738721,0.3796244,0.003104345
