z,p,k,epsilon
1.816559e-18,-1.564308,0.2715839,1.223366
0.7040816,-1.622857,0.8117738,0.2646983
1.408163,-1.641139,1.06061,0.3380211
2.112245,-1.633379,1.151188,0.3798967
2.816327,-1.606851,1.075926,0.3401494
3.520408,-1.568399,0.9416475,0.2550473
4.22449,-1.52289,0.8386651,0.1804758
4.928571,-1.474851,0.7665922,0.1282724
5.632653,-1.430725,0.7088345,0.09138046
6.336735,-1.378327,0.6613456,0.06627581
7.040816,-1.320678,0.620205,0.0488864
7.744898,-1.259102,0.5845528,0.03685698
8.44898,-1.195125,0.5540415,0.02852559
9.153061,-1.13013,0.5282854,0.0227151
9.857143,-1.065145,0.5067747,0.01861282
10.56122,-1.001285,0.4890681,0.01568334
11.26531,-0.93911,0.4744885,0.01353093
11.96939,-0.879239,0.462526,0.01191097
12.67347,-0.8218888,0.4527182,0.01066385
13.37755,-0.7668589,0.4446192,0.009675943
14.08163,-0.715562,0.4380234,0.008889249
14.78571,-0.6677941,0.4325088,0.008238959
15.4898,-0.621403,0.427935,0.007700214
16.19388,-0.5776204,0.4238913,0.007223442
16.89796,-0.5372451,0.420415,0.006813938
17.60204,-0.4996378,0.4173235,0.006451596
18.30612,-0.4640898,0.4145247,0.006126378
19.0102,-0.4317064,0.4120378,0.005843728
19.71429,-0.4013102,0.4097112,0.005585268
20.41837,-0.3727375,0.4075223,0.005348685
21.12245,-0.3461813,0.4054489,0.005131308
21.82653,-0.3213242,0.4034708,0.004933089
22.53061,-0.2987453,0.401612,0.004758173
23.23469,-0.2772011,0.3997861,0.004589938
23.93878,-0.2557894,0.397967,0.00442298
24.64286,-0.2378733,0.3963025,0.004286952
25.34694,-0.2199631,0.3946392,0.004151207
26.05102,-0.2025827,0.3930011,0.004019944
26.7551,-0.1875871,0.3914968,0.003910551
27.45918,-0.1725915,0.3899924,0.003801158
28.16327,-0.1581086,0.3885253,0.003696619
28.86735,-0.1454045,0.3872077,0.003609993
29.57143,-0.1327005,0.3858901,0.003523367
30.27551,-0.1203046,0.3846052,0.003439933
30.97959,-0.1091951,0.3835162,0.003373873
31.68367,-0.0980856,0.3824273,0.003307813
32.38776,-0.08700239,0.3813425,0.003242159
33.09184,-0.07759153,0.3805176,0.003194831
33.79592,-0.06822659,0.3797015,0.003148053
34.5,-0.05886166,0.3788854,0.003101276
